61562, 29, 98.437, 31, 8.024, 1.129
61768, 29, 98.437, 31, 8.017, 1.129
61975, 29, 98.438, 31, 8.011, 1.129
62181, 29, 98.436, 31, 8.008, 1.129
62386, 29, 98.437, 31, 8.005, 1.129
62592, 29, 98.436, 31, 8.002, 1.129
62798, 29, 98.437, 31, 7.999, 1.129
63004, 29, 98.434, 31, 7.999, 1.129
63211, 29, 98.438, 31, 8.004, 1.129
63417, 29, 98.438, 31, 8.009, 1.129
63622, 29, 98.435, 31, 8.015, 1.129
63828, 29, 98.436, 31, 8.012, 1.129
64035, 29, 98.438, 31, 8.017, 1.129
64241, 29, 98.434, 31, 8.019, 1.129
64447, 29, 98.437, 31, 8.026, 1.129
64652, 29, 98.435, 31, 8.027, 1.129
64858, 29, 98.435, 31, 8.022, 1.129
65065, 29, 98.437, 31, 8.023, 1.129
65271, 29, 98.437, 31, 8.023, 1.129
65477, 29, 98.436, 31, 8.015, 1.129
65683, 29, 98.435, 31, 8.017, 1.129
65889, 29, 98.438, 31, 8.017, 1.129
66095, 29, 98.436, 31, 8.020, 1.129
66301, 29, 98.435, 31, 8.019, 1.129
66507, 29, 98.436, 31, 8.026, 1.129
66713, 29, 98.437, 31, 8.029, 1.129
66920, 29, 98.436, 31, 8.035, 1.129
67125, 29, 98.436, 31, 8.040, 1.129
67331, 29, 98.438, 31, 8.040, 1.129
67537, 29, 98.435, 31, 8.045, 1.129
67743, 29, 98.435, 31, 8.053, 1.129
67950, 29, 98.437, 31, 8.053, 1.129
68156, 29, 98.436, 31, 8.053, 1.129
68361, 29, 98.435, 31, 8.055, 1.129
68567, 29, 98.438, 31, 8.050, 1.129
68774, 29, 98.436, 31, 8.041, 1.129
68980, 29, 98.437, 31, 8.033, 1.129
69186, 29, 98.436, 31, 8.030, 1.129
69392, 29, 98.435, 31, 8.030, 1.129
69597, 29, 98.436, 31, 8.032, 1.129
69804, 29, 98.433, 31, 8.032, 1.129
70010, 29, 98.435, 31, 8.034, 1.129
70216, 29, 98.434, 31, 8.029, 1.129
70422, 29, 98.435, 31, 8.031, 1.129
70629, 29, 98.434, 31, 8.029, 1.129
70834, 29, 98.434, 31, 8.029, 1.129
71040, 29, 98.434, 31, 8.032, 1.129
71246, 29, 98.436, 31, 8.030, 1.129
71452, 29, 98.435, 31, 8.030, 1.129
71659, 29, 98.434, 31, 8.027, 1.129
71865, 29, 98.434, 31, 8.024, 1.129
72070, 29, 98.435, 31, 8.022, 1.129
72277, 29, 98.434, 31, 8.016, 1.129
72483, 29, 98.435, 31, 8.010, 1.129
72689, 29, 98.435, 31, 8.015, 1.129
72895, 29, 98.435, 31, 8.018, 1.129
73102, 29, 98.436, 31, 8.025, 1.129
73307, 29, 98.436, 31, 8.025, 1.129
73513, 29, 98.434, 31, 8.021, 1.129
73719, 29, 98.433, 31, 8.021, 1.129
73926, 29, 98.433, 31, 8.019, 1.129
74132, 29, 98.434, 31, 8.022, 1.129
74337, 29, 98.434, 31, 8.020, 1.129
74543, 29, 98.434, 31, 8.025, 1.129
74750, 29, 98.437, 31, 8.028, 1.129
74956, 29, 98.433, 31, 8.026, 1.129
75162, 29, 98.433, 31, 8.025, 1.129
75369, 29, 98.431, 31, 8.025, 1.129
75574, 29, 98.434, 31, 8.027, 1.129
75780, 29, 98.433, 31, 8.011, 1.129
75986, 29, 98.436, 31, 8.014, 1.129
76193, 29, 98.433, 31, 8.003, 1.129
76399, 29, 98.436, 31, 8.000, 1.129
76605, 29, 98.435, 31, 7.998, 1.129
76810, 29, 98.438, 31, 8.003, 1.129
77017, 29, 98.436, 31, 8.008, 1.129
77223, 29, 98.435, 31, 8.012, 1.129
77429, 29, 98.436, 31, 8.014, 1.129
77635, 29, 98.435, 31, 8.017, 1.129
77842, 29, 98.434, 31, 8.018, 1.129
78047, 29, 98.436, 31, 8.014, 1.129
78253, 29, 98.436, 31, 8.017, 1.129
78459, 29, 98.435, 31, 8.017, 1.129
78666, 29, 98.436, 31, 8.017, 1.129
78872, 29, 98.435, 31, 8.017, 1.129
79078, 29, 98.433, 31, 8.025, 1.129
79284, 29, 98.434, 31, 8.028, 1.129
79490, 29, 98.434, 31, 8.037, 1.129
79696, 29, 98.435, 31, 8.047, 1.129
79902, 29, 98.436, 31, 8.048, 1.129
80109, 29, 98.435, 31, 8.048, 1.129
80315, 29, 98.437, 31, 8.048, 1.129
80520, 29, 98.434, 31, 8.051, 1.129
80726, 29, 98.435, 31, 8.060, 1.129
80933, 29, 98.433, 31, 8.066, 1.129
81139, 29, 98.433, 31, 8.058, 1.129
81345, 29, 98.434, 31, 8.075, 1.129
81551, 29, 98.433, 31, 8.076, 1.129
81757, 29, 98.434, 31, 8.079, 1.129
81963, 29, 98.432, 31, 8.081, 1.129
82169, 29, 98.433, 31, 8.084, 1.129
82376, 29, 98.434, 31, 8.084, 1.129
82582, 29, 98.436, 31, 8.086, 1.129
82788, 29, 98.435, 31, 8.081, 1.129
82994, 29, 98.436, 31, 8.075, 1.129
83200, 29, 98.435, 31, 8.075, 1.129
