1, 116, 479, 569, -16.5106754302, -0.2623169183
2, 321, 479, 567, -16.2007083892, 0.0476501464
3, 526, 479, 578, -17.8789367675, -1.6305786132
4, 730, 484, 574, -16.1977729797, -0.2577575683
5, 936, 485, 581, -17.0342655181, -1.1548584699
6, 1141, 485, 563, -14.2828369140, 1.5965699195
7, 1346, 479, 576, -17.5785770416, -1.3302185535
8, 1551, 479, 566, -16.0449104309, 0.2034484863
9, 1755, 500, 585, -14.5299072265, 0.4803771972
10, 1961, 484, 573, -16.0457515716, -0.1057373046
11, 2166, 484, 576, -16.5002326965, -0.5602173328
12, 2371, 497, 567, -12.4201965332, 2.7580933570
13, 2576, 500, 585, -14.5299072265, 0.4803771972
14, 2781, 485, 570, -15.3734865188, 0.5059204101
15, 2986, 485, 570, -15.3734865188, 0.5059204101
16, 3191, 500, 567, -11.8165712356, 3.1937134265
17, 3396, 478, 569, -16.7290592193, -0.4179504394
18, 3602, 506, 578, -12.3090333938, 2.3735229969
19, 3807, 506, 573, -11.5541934967, 3.1283631324
20, 4011, 497, 574, -13.4956054687, 1.6826843261
21, 4216, 479, 573, -17.1240978240, -0.8757385253
22, 4422, 503, 587, -14.2247076034, 0.6203674793
23, 4627, 485, 567, -14.9093627929, 0.9700439453
24, 4832, 496, 581, -14.7479314804, 0.4869995117
25, 5036, 479, 564, -15.7316465377, 0.5167114257
26, 5242, 506, 586, -13.4899902343, 1.1925659179
27, 5447, 485, 560, -13.8070745468, 2.0723328590
28, 5652, 478, 574, -17.4945011138, -1.1833924102
29, 5857, 478, 565, -16.1069393157, 0.2041687011
30, 6062, 485, 579, -16.7369995117, -0.8575927734
31, 6267, 485, 569, -15.2193298339, 0.6600769042
32, 6472, 478, 570, -16.8832149505, -0.5721069335
33, 6677, 478, 569, -16.7290592193, -0.4179504394
34, 6883, 484, 574, -16.1977729797, -0.2577575683
35, 7087, 484, 579, -16.9500007629, -1.0099853277
36, 7292, 478, 571, -17.0368347167, -0.7257263183
37, 7497, 479, 576, -17.5785770416, -1.3302185535
38, 7703, 484, 572, -15.8931951522, 0.0468200731
39, 7908, 484, 585, -17.8356990814, -1.8956848144
40, 8112, 479, 566, -16.0449104309, 0.2034484863
41, 8317, 478, 576, -17.7969608306, -1.4858521461
42, 8523, 485, 571, -15.5271062850, 0.3523010253
43, 8728, 484, 577, -16.6506786346, -0.7106628417
44, 8933, 484, 573, -16.0457515716, -0.1057373046
45, 9137, 478, 573, -17.3424816131, -1.0313720703
46, 9343, 506, 579, -12.4584417343, 2.2241151332
47, 9548, 485, 576, -16.2872314453, -0.4078247070
48, 9753, 485, 569, -15.2193298339, 0.6600769042
49, 9958, 479, 573, -17.1240978240, -0.8757385253
50, 10162, 500, 584, -14.3835573196, 0.6267272949
51, 10368, 484, 573, -16.0457515716, -0.1057373046
52, 10573, 478, 577, -17.9474067687, -1.6362976074
53, 10778, 478, 574, -17.4945011138, -1.1833924102
54, 10984, 485, 577, -16.4376773834, -0.5582702636
55, 11189, 500, 585, -14.5299072265, 0.4803771972
56, 11393, 478, 565, -16.1069393157, 0.2041687011
57, 11599, 484, 585, -17.8356990814, -1.8956848144
58, 11804, 484, 564, -14.6533021926, 1.2867126464
59, 12009, 479, 573, -17.1240978240, -0.8757385253
60, 12214, 500, 581, -13.9414739608, 1.0688110589
61, 12419, 484, 576, -16.5002326965, -0.5602173328
62, 12624, 485, 575, -16.1362667083, -0.2568603515
63, 12829, 478, 566, -16.2632942199, 0.0478149414
64, 13035, 484, 582, -17.3951358795, -1.4551209449
65, 13240, 485, 569, -15.2193298339, 0.6600769042
66, 13444, 500, 574, -12.8919801712, 2.1183044910
67, 13649, 478, 579, -18.2467288970, -1.9356202125
68, 13855, 484, 575, -16.3492679595, -0.4092529296
69, 14060, 482, 577, -17.0793285369, -1.0170471668
70, 14265, 479, 563, -15.5741825103, 0.6741760253
71, 14470, 487, 573, -15.4093627929, 0.3498474121
72, 14675, 506, 575, -11.8577089309, 2.8248474121
73, 14880, 478, 570, -16.8832149505, -0.5721069335
74, 15085, 478, 585, -19.1324291229, -2.8213195800
75, 15291, 487, 570, -14.9500980377, 0.8091125488
76, 15495, 479, 578, -17.8789367675, -1.6305786132
77, 15700, 478, 564, -15.9500303268, 0.3610778808
78, 15906, 485, 575, -16.1362667083, -0.2568603515
79, 16111, 506, 575, -11.8577089309, 2.8248474121
80, 16316, 479, 571, -16.8184509277, -0.5700927734
81, 16520, 479, 586, -19.0598945617, -2.8115356445
82, 16726, 485, 572, -15.6801939010, 0.1992126560
83, 16931, 478, 576, -17.7969608306, -1.4858521461
84, 17136, 478, 569, -16.7290592193, -0.4179504394
85, 17342, 506, 581, -12.7557067871, 1.9268493652
86, 17547, 484, 566, -14.9665651321, 0.9734497070
87, 17751, 479, 569, -16.5106754302, -0.2623169183
88, 17956, 479, 585, -18.9140453338, -2.6656861305
89, 18162, 485, 573, -15.8327512741, 0.0466552734
90, 18367, 479, 569, -16.5106754302, -0.2623169183
91, 18572, 478, 572, -17.1899242401, -0.8788146972
92, 18777, 485, 576, -16.2872314453, -0.4078247070
93, 18982, 485, 580, -16.8858890533, -1.0064820051
94, 19187, 478, 567, -16.4190921783, -0.1079833984
95, 19392, 483, 579, -17.1638793945, -1.1629089117
96, 19598, 484, 569, -15.4323301315, 0.5076843261
97, 19802, 499, 573, -12.9403629302, 2.1256103515
98, 20007, 496, 575, -13.8499326705, 1.3849976062
99, 20213, 485, 579, -16.7369995117, -0.8575927734
100, 20418, 484, 576, -16.5002326965, -0.5602173328
101, 20623, 478, 567, -16.4190921783, -0.1079833984
102, 20828, 506, 582, -12.9035768508, 1.7789795398
103, 21033, 484, 573, -16.0457515716, -0.1057373046
104, 21238, 478, 564, -15.9500303268, 0.3610778808
105, 21444, 485, 583, -17.3294925689, -1.4500855445
106, 21649, 485, 570, -15.3734865188, 0.5059204101
107, 21853, 478, 571, -17.0368347167, -0.7257263183
108, 22059, 485, 582, -17.1821346282, -1.3027282953
109, 22264, 484, 566, -14.9665651321, 0.9734497070
110, 22469, 479, 572, -16.9715404510, -0.7231812000
111, 22675, 484, 577, -16.6506786346, -0.7106628417
112, 22880, 485, 572, -15.6801939010, 0.1992126560
113, 23084, 479, 572, -16.9715404510, -0.7231812000
114, 23290, 506, 574, -11.7062139511, 2.9763429641
115, 23495, 485, 570, -15.3734865188, 0.5059204101
116, 23700, 479, 570, -16.6648311614, -0.4164733886
117, 23906, 485, 570, -15.3734865188, 0.5059204101
