1, 115, 217, 290, -58.0009536743, 3.2033326625
2, 320, 211, 314, -77.7311553955, -13.4818849563
3, 523, 217, 286, -55.5895652770, 5.6147217750
4, 728, 220, 281, -49.3367805480, 10.4261474609
5, 933, 217, 290, -58.0009536743, 3.2033326625
6, 1137, 226, 284, -45.1826057434, 11.8473148345
7, 1342, 217, 308, -68.0770797729, -6.8727908134
8, 1546, 244, 308, -42.5803718566, 7.2941040992
9, 1750, 220, 287, -53.0567016601, 6.7062258720
10, 1955, 217, 308, -68.0770797729, -6.8727908134
11, 2160, 214, 290, -61.2310562133, 1.4677857398
12, 2363, 217, 314, -71.1790771484, -9.9747924804
13, 2568, 217, 281, -52.4787979125, 8.7254886627
14, 2773, 211, 290, -64.5530319213, -0.3037597894
15, 2977, 217, 290, -58.0009536743, 3.2033326625
16, 3182, 217, 314, -71.1790771484, -9.9747924804
17, 3386, 211, 284, -60.9104881286, 3.3387818336
18, 3591, 217, 311, -69.6430435180, -8.4387578964
19, 3795, 217, 314, -71.1790771484, -9.9747924804
20, 4000, 214, 308, -71.3071823120, -8.6083374023
21, 4205, 214, 287, -59.4288215637, 3.2700195312
22, 4409, 214, 290, -61.2310562133, 1.4677857398
23, 4613, 214, 290, -61.2310562133, 1.4677857398
24, 4818, 211, 284, -60.9104881286, 3.3387818336
25, 5023, 217, 314, -71.1790771484, -9.9747924804
26, 5227, 220, 287, -53.0567016601, 6.7062258720
27, 5431, 217, 305, -66.4803237915, -5.2760376930
28, 5636, 211, 314, -77.7311553955, -13.4818849563
29, 5841, 217, 314, -71.1790771484, -9.9747924804
30, 6045, 220, 287, -53.0567016601, 6.7062258720
31, 6250, 217, 308, -68.0770797729, -6.8727908134
32, 6454, 214, 290, -61.2310562133, 1.4677857398
33, 6658, 217, 287, -56.1987190246, 5.0055665969
34, 6863, 220, 281, -49.3367805480, 10.4261474609
35, 7068, 214, 287, -59.4288215637, 3.2700195312
36, 7273, 214, 314, -74.4091796875, -11.7103395462
37, 7476, 217, 290, -58.0009536743, 3.2033326625
38, 7681, 214, 281, -55.7089004516, 6.9899415969
39, 7886, 217, 287, -56.1987190246, 5.0055665969
40, 8090, 217, 311, -69.6430435180, -8.4387578964
41, 8294, 214, 311, -72.8731460571, -10.1743040084
42, 8499, 214, 287, -59.4288215637, 3.2700195312
43, 8703, 217, 290, -58.0009536743, 3.2033326625
44, 8908, 217, 287, -56.1987190246, 5.0055665969
45, 9113, 214, 287, -59.4288215637, 3.2700195312
46, 9317, 217, 290, -58.0009536743, 3.2033326625
47, 9521, 214, 290, -61.2310562133, 1.4677857398
48, 9726, 211, 281, -59.0308723449, 5.2183961868
49, 9931, 217, 287, -56.1987190246, 5.0055665969
50, 10135, 220, 287, -53.0567016601, 6.7062258720
51, 10339, 217, 309, -68.6024398803, -7.3981566429
52, 10544, 211, 314, -77.7311553955, -13.4818849563
53, 10749, 217, 311, -69.6430435180, -8.4387578964
54, 10953, 214, 290, -61.2310562133, 1.4677857398
55, 11158, 214, 284, -57.5885124206, 5.1103272438
56, 11362, 211, 305, -73.0324020385, -8.7831296920
57, 11567, 220, 287, -53.0567016601, 6.7062258720
58, 11771, 214, 290, -61.2310562133, 1.4677857398
59, 11976, 226, 299, -54.0148696899, 3.0150513648
60, 12181, 211, 305, -73.0324020385, -8.7831296920
61, 12385, 217, 311, -69.6430435180, -8.4387578964
62, 12589, 217, 290, -58.0009536743, 3.2033326625
63, 12794, 217, 305, -66.4803237915, -5.2760376930
64, 12999, 208, 284, -64.3282852172, 1.5301636695
65, 13204, 214, 317, -75.9161376953, -13.2172975540
66, 13407, 217, 311, -69.6430435180, -8.4387578964
67, 13612, 217, 287, -56.1987190246, 5.0055665969
68, 13817, 217, 281, -52.4787979125, 8.7254886627
69, 14022, 220, 287, -53.0567016601, 6.7062258720
70, 14225, 211, 320, -80.7168197631, -16.4675540924
71, 14430, 217, 311, -69.6430435180, -8.4387578964
72, 14635, 220, 281, -49.3367805480, 10.4261474609
73, 14840, 214, 287, -59.4288215637, 3.2700195312
74, 15045, 217, 311, -69.6430435180, -8.4387578964
75, 15248, 214, 317, -75.9161376953, -13.2172975540
76, 15453, 217, 290, -58.0009536743, 3.2033326625
77, 15658, 211, 308, -74.6291503906, -10.3798828125
78, 15863, 220, 311, -66.5010299682, -6.7380981445
79, 16067, 220, 287, -53.0567016601, 6.7062258720
80, 16271, 217, 290, -58.0009536743, 3.2033326625
81, 16476, 211, 308, -74.6291503906, -10.3798828125
82, 16681, 208, 317, -82.6559066772, -16.7974605560
83, 16886, 244, 308, -42.5803718566, 7.2941040992
84, 17090, 217, 290, -58.0009536743, 3.2033326625
85, 17294, 217, 283, -53.7363052368, 7.4679808616
86, 17499, 211, 290, -64.5530319213, -0.3037597894
87, 17703, 220, 288, -53.6616210937, 6.1013064384
88, 17908, 214, 314, -74.4091796875, -11.7103395462
89, 18113, 220, 281, -49.3367805480, 10.4261474609
90, 18317, 211, 287, -62.7507934570, 1.4984741210
91, 18522, 217, 311, -69.6430435180, -8.4387578964
92, 18726, 217, 311, -69.6430435180, -8.4387578964
93, 18931, 217, 305, -66.4803237915, -5.2760376930
94, 19136, 211, 281, -59.0308723449, 5.2183961868
95, 19340, 220, 287, -53.0567016601, 6.7062258720
96, 19544, 217, 290, -58.0009536743, 3.2033326625
97, 19749, 217, 281, -52.4787979125, 8.7254886627
98, 19954, 211, 314, -77.7311553955, -13.4818849563
99, 20159, 220, 287, -53.0567016601, 6.7062258720
100, 20362, 214, 290, -61.2310562133, 1.4677857398
101, 20567, 220, 281, -49.3367805480, 10.4261474609
102, 20772, 211, 308, -74.6291503906, -10.3798828125
103, 20977, 211, 311, -76.1951217651, -11.9458494186
104, 21182, 217, 315, -71.6845932006, -10.4803104400
105, 21386, 217, 314, -71.1790771484, -9.9747924804
106, 21590, 217, 311, -69.6430435180, -8.4387578964
107, 21795, 220, 287, -53.0567016601, 6.7062258720
108, 22000, 208, 284, -64.3282852172, 1.5301636695
109, 22204, 220, 287, -53.0567016601, 6.7062258720
110, 22408, 223, 284, -48.1589241027, 10.2133426666
111, 22613, 217, 287, -56.1987190246, 5.0055665969
112, 22818, 217, 308, -68.0770797729, -6.8727908134
113, 23023, 214, 281, -55.7089004516, 6.9899415969
114, 23227, 217, 287, -56.1987190246, 5.0055665969
115, 23431, 217, 311, -69.6430435180, -8.4387578964
116, 23636, 217, 287, -56.1987190246, 5.0055665969
117, 23841, 214, 284, -57.5885124206, 5.1103272438
118, 24046, 214, 287, -59.4288215637, 3.2700195312
119, 24250, 217, 287, -56.1987190246, 5.0055665969
120, 24454, 220, 287, -53.0567016601, 6.7062258720
121, 24659, 220, 281, -49.3367805480, 10.4261474609
122, 24864, 211, 287, -62.7507934570, 1.4984741210
123, 25069, 220, 287, -53.0567016601, 6.7062258720
124, 25272, 220, 287, -53.0567016601, 6.7062258720
125, 25477, 220, 281, -49.3367805480, 10.4261474609
126, 25682, 214, 281, -55.7089004516, 6.9899415969
127, 25887, 217, 287, -56.1987190246, 5.0055665969
128, 26092, 220, 311, -66.5010299682, -6.7380981445
129, 26295, 244, 308, -42.5803718566, 7.2941040992
130, 26500, 220, 282, -49.9677619934, 9.7951660156
131, 26705, 211, 287, -62.7507934570, 1.4984741210
132, 26910, 217, 314, -71.1790771484, -9.9747924804
133, 27114, 214, 290, -61.2310562133, 1.4677857398
134, 27318, 217, 311, -69.6430435180, -8.4387578964
135, 27523, 217, 308, -68.0770797729, -6.8727908134
136, 27728, 211, 284, -60.9104881286, 3.3387818336
137, 27933, 217, 311, -69.6430435180, -8.4387578964
138, 28137, 220, 287, -53.0567016601, 6.7062258720
139, 28341, 217, 287, -56.1987190246, 5.0055665969
140, 28546, 217, 281, -52.4787979125, 8.7254886627
141, 28751, 211, 287, -62.7507934570, 1.4984741210
142, 28956, 220, 287, -53.0567016601, 6.7062258720
143, 29159, 217, 284, -54.3584098815, 6.8458743095
144, 29364, 220, 281, -49.3367805480, 10.4261474609
145, 29569, 208, 290, -67.9708251953, -2.1123778820
146, 29774, 214, 290, -61.2310562133, 1.4677857398
147, 29978, 211, 320, -80.7168197631, -16.4675540924
148, 30182, 217, 287, -56.1987190246, 5.0055665969
149, 30387, 214, 284, -57.5885124206, 5.1103272438
150, 30592, 208, 290, -67.9708251953, -2.1123778820
151, 30797, 214, 290, -61.2310562133, 1.4677857398
152, 31001, 217, 314, -71.1790771484, -9.9747924804
153, 31205, 214, 290, -61.2310562133, 1.4677857398
154, 31410, 220, 281, -49.3367805480, 10.4261474609
155, 31615, 211, 284, -60.9104881286, 3.3387818336
156, 31820, 217, 288, -56.8036384582, 4.4006471633
157, 32024, 217, 291, -58.5934448242, 2.6108398437
158, 32228, 214, 318, -76.4121475219, -13.7133054733
159, 32433, 220, 305, -63.3383064270, -3.5753784179
160, 32638, 208, 311, -79.6129150390, -13.7544679641
161, 32843, 214, 317, -75.9161376953, -13.2172975540
162, 33048, 217, 311, -69.6430435180, -8.4387578964
163, 33252, 214, 317, -75.9161376953, -13.2172975540
164, 33456, 217, 290, -58.0009536743, 3.2033326625
165, 33661, 220, 281, -49.3367805480, 10.4261474609
166, 33866, 238, 302, -44.5211181640, 7.5800294876
167, 34071, 217, 293, -59.7662734985, 1.4380126953
168, 34275, 217, 311, -69.6430435180, -8.4387578964
169, 34479, 217, 287, -56.1987190246, 5.0055665969
170, 34684, 214, 311, -72.8731460571, -10.1743040084
171, 34889, 214, 281, -55.7089004516, 6.9899415969
172, 35094, 217, 290, -58.0009536743, 3.2033326625
173, 35297, 214, 317, -75.9161376953, -13.2172975540
174, 35502, 217, 314, -71.1790771484, -9.9747924804
175, 35707, 217, 308, -68.0770797729, -6.8727908134
176, 35912, 217, 278, -50.5586318969, 10.6456546783
177, 36117, 217, 284, -54.3584098815, 6.8458743095
178, 36321, 220, 293, -56.6242561340, 3.1386718750
179, 36525, 217, 290, -58.0009536743, 3.2033326625
180, 36730, 217, 284, -54.3584098815, 6.8458743095
181, 36935, 211, 287, -62.7507934570, 1.4984741210
182, 37140, 217, 291, -58.5934448242, 2.6108398437
