LeLeader Boot Complete
Performing Calibration, Please Place Sensor in Place with no Wind and Press Enter...
Calibrating...
211, 308, Calibrating...
241, 311, Calibrating...
223, 287, Calibrating...
220, 290, Calibrating...
220, 314, Calibrating...
214, 287, Calibrating...
208, 317, Calibrating...
217, 290, Calibrating...
214, 317, Calibrating...
217, 290, Calibrating...
220, 305, Calibrating...
214, 281, Calibrating...
217, 290, Calibrating...
217, 290, Calibrating...
219, 314, Calibrating...
214, 317, Calibrating...
217, 284, Calibrating...
214, 290, Calibrating...
220, 295, Calibrating...
217, 289, Calibrating...
217, 284, Calibrating...
211, 284, Calibrating...
223, 286, Calibrating...
216, 290, Calibrating...
250, 308, Calibrating...
219, 284, Calibrating...
211, 284, Calibrating...
223, 281, Calibrating...
244, 287, Calibrating...
247, 286, Calibrating...
220, 285, Calibrating...
214, 291, Calibrating...
220, 290, Calibrating...
222, 287, Calibrating...
220, 311, Calibrating...
217, 284, Calibrating...
214, 290, Calibrating...
217, 314, Calibrating...
214, 320, Calibrating...
217, 290, Calibrating...
219, 278, Calibrating...
211, 290, Calibrating...
220, 290, Calibrating...
214, 320, Calibrating...
220, 290, Calibrating...
216, 284, Calibrating...
216, 287, Calibrating...
244, 287, Calibrating...
214, 320, Calibrating...
229, 308, Calibrating...
217, 284, Calibrating...
214, 284, Calibrating...
217, 284, Calibrating...
214, 317, Calibrating...
220, 289, Calibrating...
216, 311, Calibrating...
237, 281, Calibrating...
220, 311, Calibrating...
220, 287, Calibrating...
219, 290, Calibrating...
220, 284, Calibrating...
214, 308, Calibrating...
213, 317, Calibrating...
217, 284, Calibrating...
217, 317, Calibrating...
219, 288, Calibrating...
216, 284, Calibrating...
210, 290, Calibrating...
244, 287, Calibrating...
217, 290, Calibrating...
220, 291, Calibrating...
218, 284, Calibrating...
213, 314, Calibrating...
219, 290, Calibrating...
217, 290, Calibrating...
223, 287, Calibrating...
211, 278, Calibrating...
217, 290, Calibrating...
220, 290, Calibrating...
216, 293, Calibrating...
217, 317, Calibrating...
217, 284, Calibrating...
214, 311, Calibrating...
219, 314, Calibrating...
217, 290, Calibrating...
217, 316, Calibrating...
220, 284, Calibrating...
211, 284, Calibrating...
217, 317, Calibrating...
219, 314, Calibrating...
217, 289, Calibrating...
220, 281, Calibrating...
213, 308, Calibrating...
214, 290, Calibrating...
217, 290, Calibrating...
247, 286, Calibrating...
216, 284, Calibrating...
214, 308, Calibrating...
214, 281, Calibrating...
220, 311, Calibrating...
216, 290, Calibrating...
219, 290, Calibrating...
211, 284, Calibrating...
220, 287, Calibrating...
220, 287, Calibrating...
220, 290, Calibrating...
220, 305, Calibrating...
238, 281, Calibrating...
The Error is Approximately: -76.53us.
Waiting for Start Command... Starting...
1, 115, 220, 281, -49.3367805480, 9.3170537948
2, 319, 216, 285, -56.0428733825, 4.5140137672
3, 523, 220, 314, -68.0370635986, -9.3832273483
4, 728, 214, 308, -71.3071823120, -9.7635746002
5, 932, 226, 284, -45.1826057434, 10.7816534042
6, 1136, 217, 290, -58.0009536743, 2.0715332031
7, 1341, 211, 290, -64.5530319213, -1.4831176757
8, 1545, 219, 311, -67.5387954711, -8.4177618026
9, 1750, 220, 290, -54.8589363098, 3.7948975563
10, 1955, 211, 290, -64.5530319213, -1.4831176757
11, 2159, 219, 314, -69.0748291015, -9.9537963867
12, 2363, 220, 314, -68.0370635986, -9.3832273483
13, 2568, 244, 281, -26.9820919036, 21.9427013397
14, 2773, 220, 311, -66.5010299682, -7.8471922874
15, 2977, 219, 286, -53.4853172302, 5.6357178688
16, 3181, 217, 290, -58.0009536743, 2.0715332031
17, 3386, 214, 287, -59.4288215637, 2.1147828102
18, 3591, 219, 290, -55.8967056274, 3.2243287563
19, 3795, 217, 317, -72.6860351562, -12.6135501861
20, 4000, 220, 284, -51.2163963317, 7.4374389648
21, 4204, 220, 314, -68.0370635986, -9.3832273483
22, 4408, 220, 313, -67.5283203125, -8.8744878768
23, 4613, 217, 290, -58.0009536743, 2.0715332031
24, 4818, 214, 284, -57.5885124206, 3.9550903320
25, 5023, 219, 287, -54.0944709777, 5.0265626907
26, 5226, 220, 314, -68.0370635986, -9.3832273483
27, 5431, 220, 281, -49.3367805480, 9.3170537948
28, 5636, 217, 317, -72.6860351562, -12.6135501861
29, 5840, 217, 317, -72.6860351562, -12.6135501861
30, 6045, 220, 290, -54.8589363098, 3.7948975563
31, 6249, 214, 305, -69.7104263305, -8.1668214797
32, 6454, 220, 314, -68.0370635986, -9.3832273483
33, 6658, 214, 317, -75.9161376953, -14.3725347518
34, 6863, 220, 287, -53.0567016601, 5.5971312522
35, 7067, 208, 311, -79.6129150390, -14.9587402343
36, 7272, 226, 284, -45.1826057434, 10.7816534042
37, 7476, 211, 320, -80.7168197631, -17.6469116210
38, 7681, 220, 287, -53.0567016601, 5.5971312522
39, 7886, 217, 281, -52.4787979125, 7.5936889648
40, 8090, 220, 314, -68.0370635986, -9.3832273483
41, 8294, 220, 311, -66.5010299682, -7.8471922874
42, 8499, 214, 311, -72.8731460571, -11.3295412063
43, 8704, 211, 311, -76.1951217651, -13.1252079010
44, 8909, 220, 308, -64.9350585937, -6.2812256813
45, 9112, 244, 281, -26.9820919036, 21.9427013397
46, 9317, 220, 275, -45.4545402526, 13.1992921829
47, 9522, 217, 280, -51.8433227539, 8.2291631698
48, 9726, 220, 281, -49.3367805480, 9.3170537948
49, 9931, 220, 290, -54.8589363098, 3.7948975563
50, 10135, 211, 286, -62.1416397094, 0.9282714843
51, 10340, 220, 314, -68.0370635986, -9.3832273483
52, 10544, 220, 281, -49.3367805480, 9.3170537948
53, 10749, 214, 311, -72.8731460571, -11.3295412063
54, 10954, 213, 281, -56.8058242797, 5.2402954101
55, 11158, 217, 317, -72.6860351562, -12.6135501861
56, 11362, 217, 295, -60.9232177734, -0.8507324218
57, 11567, 220, 314, -68.0370635986, -9.3832273483
58, 11772, 219, 308, -65.9728317260, -6.8517947196
59, 11977, 214, 287, -59.4288215637, 2.1147828102
60, 12181, 217, 290, -58.0009536743, 2.0715332031
61, 12385, 214, 317, -75.9161376953, -14.3725347518
62, 12590, 219, 284, -52.2541618347, 6.8668704032
63, 12795, 210, 291, -66.2739410400, -2.6825318336
64, 13000, 220, 314, -68.0370635986, -9.3832273483
65, 13203, 250, 308, -37.6623191833, 9.2108278274
66, 13408, 217, 291, -58.5934448242, 1.4790405273
67, 13613, 211, 311, -76.1951217651, -13.1252079010
68, 13818, 216, 290, -59.0676765441, 1.4892090797
69, 14021, 217, 290, -58.0009536743, 2.0715332031
70, 14226, 244, 287, -30.7020149230, 18.2227783203
71, 14431, 213, 278, -54.8856582641, 7.1604614257
72, 14636, 222, 281, -47.2892723083, 10.4467163085
73, 14840, 217, 317, -72.6860351562, -12.6135501861
74, 15044, 214, 317, -75.9161376953, -14.3725347518
75, 15249, 217, 283, -53.7363052368, 6.3361816406
76, 15454, 214, 284, -57.5885124206, 3.9550903320
77, 15659, 217, 317, -72.6860351562, -12.6135501861
78, 15863, 214, 317, -75.9161376953, -14.3725347518
79, 16067, 223, 287, -49.9992332458, 7.2859864234
80, 16272, 217, 311, -69.6430435180, -9.5705566406
81, 16477, 214, 314, -74.4091796875, -12.8655767440
82, 16682, 217, 290, -58.0009536743, 2.0715332031
83, 16886, 217, 314, -71.1790771484, -11.1065921783
84, 17090, 220, 282, -49.9677619934, 8.6860723495
85, 17295, 214, 284, -57.5885124206, 3.9550903320
86, 17500, 220, 314, -68.0370635986, -9.3832273483
87, 17704, 220, 311, -66.5010299682, -7.8471922874
88, 17909, 217, 291, -58.5934448242, 1.4790405273
89, 18113, 211, 284, -60.9104881286, 2.1594238281
90, 18318, 217, 290, -58.0009536743, 2.0715332031
91, 18522, 223, 287, -49.9992332458, 7.2859864234
92, 18727, 220, 284, -51.2163963317, 7.4374389648
93, 18932, 214, 308, -71.3071823120, -9.7635746002
94, 19136, 217, 291, -58.5934448242, 1.4790405273
95, 19340, 220, 287, -53.0567016601, 5.5971312522
96, 19545, 217, 284, -54.3584098815, 5.7140746116
97, 19750, 210, 314, -78.8595733642, -15.2681646347
98, 19955, 217, 317, -72.6860351562, -12.6135501861
99, 20158, 220, 290, -54.8589363098, 3.7948975563
100, 20363, 220, 314, -68.0370635986, -9.3832273483
101, 20568, 217, 284, -54.3584098815, 5.7140746116
102, 20773, 211, 290, -64.5530319213, -1.4831176757
103, 20978, 220, 290, -54.8589363098, 3.7948975563
104, 21181, 217, 317, -72.6860351562, -12.6135501861
105, 21386, 220, 281, -49.3367805480, 9.3170537948
106, 21591, 217, 284, -54.3584098815, 5.7140746116
107, 21796, 211, 290, -64.5530319213, -1.4831176757
108, 22000, 220, 290, -54.8589363098, 3.7948975563
109, 22204, 217, 290, -58.0009536743, 2.0715332031
110, 22409, 217, 290, -58.0009536743, 2.0715332031
111, 22614, 217, 281, -52.4787979125, 7.5936889648
112, 22819, 220, 290, -54.8589363098, 3.7948975563
113, 23023, 220, 311, -66.5010299682, -7.8471922874
114, 23227, 220, 287, -53.0567016601, 5.5971312522
115, 23432, 217, 283, -53.7363052368, 6.3361816406
116, 23637, 217, 287, -56.1987190246, 3.8737670898
117, 23842, 217, 291, -58.5934448242, 1.4790405273
118, 24045, 220, 314, -68.0370635986, -9.3832273483
119, 24250, 220, 287, -53.0567016601, 5.5971312522
120, 24455, 220, 305, -63.3383064270, -4.6844725608
121, 24660, 213, 290, -62.3279800415, -0.2818603515
122, 24865, 217, 317, -72.6860351562, -12.6135501861
123, 25069, 220, 314, -68.0370635986, -9.3832273483
124, 25273, 220, 311, -66.5010299682, -7.8471922874
125, 25478, 217, 284, -54.3584098815, 5.7140746116
126, 25683, 211, 308, -74.6291503906, -11.5592412948
127, 25888, 211, 290, -64.5530319213, -1.4831176757
128, 26092, 220, 287, -53.0567016601, 5.5971312522
129, 26296, 220, 287, -53.0567016601, 5.5971312522
130, 26501, 220, 281, -49.3367805480, 9.3170537948
131, 26706, 210, 284, -62.0389060974, 1.5525025367
132, 26911, 220, 314, -68.0370635986, -9.3832273483
133, 27114, 220, 290, -54.8589363098, 3.7948975563
134, 27319, 217, 290, -58.0009536743, 2.0715332031
135, 27524, 220, 290, -54.8589363098, 3.7948975563
136, 27729, 210, 290, -65.6814498901, -2.0900390148
137, 27934, 217, 317, -72.6860351562, -12.6135501861
138, 28138, 213, 320, -78.4917755126, -16.4456539154
139, 28342, 220, 314, -68.0370635986, -9.3832273483
140, 28547, 217, 314, -71.1790771484, -11.1065921783
141, 28752, 217, 284, -54.3584098815, 5.7140746116
142, 28957, 211, 290, -64.5530319213, -1.4831176757
143, 29161, 244, 287, -30.7020149230, 18.2227783203
144, 29365, 217, 296, -61.4958381652, -1.4233521461
145, 29570, 220, 287, -53.0567016601, 5.5971312522
146, 29775, 220, 305, -63.3383064270, -4.6844725608
147, 29979, 214, 287, -59.4288215637, 2.1147828102
148, 30184, 217, 290, -58.0009536743, 2.0715332031
149, 30388, 219, 288, -54.6993904113, 4.4216432571
150, 30593, 217, 284, -54.3584098815, 5.7140746116
151, 30798, 214, 281, -55.7089004516, 5.8347048759
152, 31002, 220, 311, -66.5010299682, -7.8471922874
153, 31207, 217, 314, -71.1790771484, -11.1065921783
154, 31411, 217, 314, -71.1790771484, -11.1065921783
155, 31616, 217, 314, -71.1790771484, -11.1065921783
156, 31821, 214, 311, -72.8731460571, -11.3295412063
157, 32025, 217, 284, -54.3584098815, 5.7140746116
158, 32230, 238, 287, -35.8680076599, 15.2469968795
159, 32435, 244, 287, -30.7020149230, 18.2227783203
160, 32639, 243, 287, -31.5452766418, 17.7345714569
161, 32844, 220, 290, -54.8589363098, 3.7948975563
162, 33048, 220, 304, -62.7990379333, -4.1452026367
163, 33253, 213, 290, -62.3279800415, -0.2818603515
164, 33458, 223, 287, -49.9992332458, 7.2859864234
165, 33662, 220, 289, -54.2623405456, 4.3914918899
166, 33867, 217, 284, -54.3584098815, 5.7140746116
167, 34071, 238, 287, -35.8680076599, 15.2469968795
168, 34276, 217, 317, -72.6860351562, -12.6135501861
169, 34481, 217, 289, -57.4043579101, 2.6681275367
170, 34685, 216, 290, -59.0676765441, 1.4892090797
171, 34890, 220, 308, -64.9350585937, -6.2812256813
172, 35094, 237, 281, -33.0345115661, 18.4598751068
173, 35299, 216, 290, -59.0676765441, 1.4892090797
174, 35504, 220, 290, -54.8589363098, 3.7948975563
175, 35708, 216, 290, -59.0676765441, 1.4892090797
176, 35913, 220, 275, -45.4545402526, 13.1992921829
177, 36117, 214, 308, -71.3071823120, -9.7635746002
178, 36322, 220, 287, -53.0567016601, 5.5971312522
179, 36526, 214, 323, -78.8460845947, -17.3024787902
180, 36731, 217, 290, -58.0009536743, 2.0715332031
181, 36936, 220, 308, -64.9350585937, -6.2812256813
182, 37140, 214, 308, -71.3071823120, -9.7635746002
183, 37345, 217, 290, -58.0009536743, 2.0715332031
184, 37550, 229, 308, -56.0029563903, -1.3141602277
185, 37754, 216, 290, -59.0676765441, 1.4892090797
186, 37958, 216, 284, -55.4251365661, 5.1317505836
187, 38163, 238, 287, -35.8680076599, 15.2469968795
188, 38368, 217, 291, -58.5934448242, 1.4790405273
189, 38572, 217, 289, -57.4043579101, 2.6681275367
190, 38777, 220, 287, -53.0567016601, 5.5971312522
191, 38981, 214, 308, -71.3071823120, -9.7635746002
192, 39186, 214, 290, -61.2310562133, 0.3125488519
193, 39391, 220, 314, -68.0370635986, -9.3832273483
194, 39595, 223, 287, -49.9992332458, 7.2859864234
195, 39800, 220, 314, -68.0370635986, -9.3832273483
196, 40004, 223, 281, -46.2793083190, 11.0059080123
197, 40209, 223, 305, -60.2808341979, -2.9956176757
198, 40414, 217, 314, -71.1790771484, -11.1065921783
199, 40619, 214, 316, -75.4169921875, -13.8733892440
200, 40823, 220, 314, -68.0370635986, -9.3832273483
201, 41027, 217, 294, -60.3467178344, -0.2742309570
202, 41232, 211, 308, -74.6291503906, -11.5592412948
203, 41437, 211, 290, -64.5530319213, -1.4831176757
204, 41642, 223, 287, -49.9992332458, 7.2859864234
205, 41846, 220, 287, -53.0567016601, 5.5971312522
206, 42050, 220, 307, -64.4062881469, -5.7524538040
207, 42255, 213, 281, -56.8058242797, 5.2402954101
208, 42460, 214, 317, -75.9161376953, -14.3725347518
209, 42665, 217, 290, -58.0009536743, 2.0715332031
210, 42869, 217, 283, -53.7363052368, 6.3361816406
211, 43073, 217, 310, -69.1244277954, -9.0519409179
212, 43278, 210, 311, -77.3235397338, -13.7321290969
213, 43483, 211, 289, -63.9564323425, -0.8865234375
214, 43688, 220, 290, -54.8589363098, 3.7948975563
215, 43892, 220, 314, -68.0370635986, -9.3832273483
216, 44096, 214, 317, -75.9161376953, -14.3725347518
217, 44301, 217, 284, -54.3584098815, 5.7140746116
218, 44506, 211, 290, -64.5530319213, -1.4831176757
219, 44711, 217, 293, -59.7662734985, 0.3062133789
220, 44915, 214, 314, -74.4091796875, -12.8655767440
221, 45119, 220, 311, -66.5010299682, -7.8471922874
222, 45324, 217, 284, -54.3584098815, 5.7140746116
223, 45529, 214, 287, -59.4288215637, 2.1147828102
224, 45734, 220, 311, -66.5010299682, -7.8471922874
225, 45939, 220, 314, -68.0370635986, -9.3832273483
226, 46142, 217, 290, -58.0009536743, 2.0715332031
227, 46347, 217, 284, -54.3584098815, 5.7140746116
228, 46552, 237, 287, -36.7544326782, 14.7399539947
229, 46757, 217, 291, -58.5934448242, 1.4790405273
230, 46962, 214, 320, -77.3948516845, -15.8512449264
231, 47165, 220, 314, -68.0370635986, -9.3832273483
232, 47370, 217, 314, -71.1790771484, -11.1065921783
233, 47575, 220, 314, -68.0370635986, -9.3832273483
234, 47780, 211, 290, -64.5530319213, -1.4831176757
235, 47984, 217, 314, -71.1790771484, -11.1065921783
236, 48189, 220, 314, -68.0370635986, -9.3832273483
237, 48393, 226, 308, -58.9012718200, -2.9370117187
238, 48598, 219, 314, -69.0748291015, -9.9537963867
239, 48803, 214, 311, -72.8731460571, -11.3295412063
240, 49007, 210, 289, -65.0848541259, -1.4934448242
241, 49212, 217, 290, -58.0009536743, 2.0715332031
242, 49416, 214, 316, -75.4169921875, -13.8733892440
243, 49621, 217, 289, -57.4043579101, 2.6681275367
244, 49826, 220, 281, -49.3367805480, 9.3170537948
245, 50030, 214, 287, -59.4288215637, 2.1147828102
246, 50235, 220, 287, -53.0567016601, 5.5971312522
247, 50439, 217, 290, -58.0009536743, 2.0715332031
248, 50644, 217, 284, -54.3584098815, 5.7140746116
249, 50849, 211, 284, -60.9104881286, 2.1594238281
250, 51053, 226, 308, -58.9012718200, -2.9370117187
251, 51257, 217, 290, -58.0009536743, 2.0715332031
252, 51462, 220, 289, -54.2623405456, 4.3914918899
253, 51667, 220, 308, -64.9350585937, -6.2812256813
254, 51872, 208, 311, -79.6129150390, -14.9587402343
255, 52076, 220, 314, -68.0370635986, -9.3832273483
256, 52281, 216, 290, -59.0676765441, 1.4892090797
257, 52485, 217, 290, -58.0009536743, 2.0715332031
258, 52690, 220, 284, -51.2163963317, 7.4374389648
259, 52895, 211, 290, -64.5530319213, -1.4831176757
260, 53099, 217, 317, -72.6860351562, -12.6135501861
261, 53304, 229, 305, -54.4062004089, 0.2825927734
262, 53508, 217, 290, -58.0009536743, 2.0715332031
263, 53713, 220, 308, -64.9350585937, -6.2812256813
264, 53918, 214, 284, -57.5885124206, 3.9550903320
265, 54122, 217, 284, -54.3584098815, 5.7140746116
266, 54326, 217, 290, -58.0009536743, 2.0715332031
267, 54531, 220, 287, -53.0567016601, 5.5971312522
268, 54736, 213, 308, -72.4041061401, -10.3579835891
269, 54941, 211, 290, -64.5530319213, -1.4831176757
270, 55145, 220, 311, -66.5010299682, -7.8471922874
271, 55349, 217, 290, -58.0009536743, 2.0715332031
272, 55554, 223, 287, -49.9992332458, 7.2859864234
273, 55759, 213, 308, -72.4041061401, -10.3579835891
274, 55963, 211, 311, -76.1951217651, -13.1252079010
275, 56168, 220, 290, -54.8589363098, 3.7948975563
276, 56373, 219, 308, -65.9728317260, -6.8517947196
277, 56577, 214, 317, -75.9161376953, -14.3725347518
278, 56782, 223, 293, -53.5667839050, 3.7184326648
279, 56986, 208, 287, -66.1685943603, -1.5144165992
280, 57191, 238, 287, -35.8680076599, 15.2469968795
281, 57396, 217, 290, -58.0009536743, 2.0715332031
282, 57600, 244, 287, -30.7020149230, 18.2227783203
283, 57805, 217, 311, -69.6430435180, -9.5705566406
284, 58009, 214, 284, -57.5885124206, 3.9550903320
285, 58214, 223, 287, -49.9992332458, 7.2859864234
286, 58419, 217, 317, -72.6860351562, -12.6135501861
287, 58623, 220, 284, -51.2163963317, 7.4374389648
288, 58828, 219, 305, -64.3760757446, -5.2550415992
289, 59032, 210, 284, -62.0389060974, 1.5525025367
290, 59237, 217, 290, -58.0009536743, 2.0715332031
291, 59441, 217, 290, -58.0009536743, 2.0715332031
292, 59646, 217, 314, -71.1790771484, -11.1065921783
293, 59851, 217, 284, -54.3584098815, 5.7140746116
294, 60055, 208, 311, -79.6129150390, -14.9587402343
295, 60260, 217, 290, -58.0009536743, 2.0715332031
296, 60465, 217, 290, -58.0009536743, 2.0715332031
297, 60669, 219, 290, -55.8967056274, 3.2243287563
298, 60874, 220, 308, -64.9350585937, -6.2812256813
299, 61078, 213, 308, -72.4041061401, -10.3579835891
300, 61283, 220, 314, -68.0370635986, -9.3832273483
301, 61488, 220, 311, -66.5010299682, -7.8471922874
302, 61692, 217, 290, -58.0009536743, 2.0715332031
303, 61897, 223, 287, -49.9992332458, 7.2859864234
304, 62101, 213, 308, -72.4041061401, -10.3579835891
305, 62306, 214, 290, -61.2310562133, 0.3125488519
306, 62511, 220, 289, -54.2623405456, 4.3914918899
307, 62715, 220, 311, -66.5010299682, -7.8471922874
308, 62920, 217, 290, -58.0009536743, 2.0715332031
309, 63124, 217, 281, -52.4787979125, 7.5936889648
310, 63329, 223, 286, -49.3900756835, 7.8951416015
311, 63533, 219, 290, -55.8967056274, 3.2243287563
312, 63738, 217, 284, -54.3584098815, 5.7140746116
313, 63942, 217, 283, -53.7363052368, 6.3361816406
314, 64147, 211, 290, -64.5530319213, -1.4831176757
315, 64352, 217, 291, -58.5934448242, 1.4790405273
316, 64556, 222, 293, -54.5767478942, 3.1592407226
317, 64761, 243, 281, -27.8253536224, 21.4544925689
318, 64965, 211, 284, -60.9104881286, 2.1594238281
319, 65170, 217, 290, -58.0009536743, 2.0715332031
320, 65374, 217, 290, -58.0009536743, 2.0715332031
321, 65579, 217, 290, -58.0009536743, 2.0715332031
322, 65784, 216, 284, -55.4251365661, 5.1317505836
323, 65988, 211, 317, -79.2381134033, -16.1682014465
324, 66193, 243, 287, -31.5452766418, 17.7345714569
325, 66398, 217, 284, -54.3584098815, 5.7140746116
326, 66602, 222, 287, -51.0091934204, 6.7267947196
327, 66807, 220, 308, -64.9350585937, -6.2812256813
328, 67011, 213, 287, -60.5257453918, 1.5203735828
329, 67216, 216, 296, -62.5625610351, -2.0056762695
330, 67421, 210, 323, -83.2964706420, -19.7050666809
331, 67625, 220, 311, -66.5010299682, -7.8471922874
332, 67830, 217, 283, -53.7363052368, 6.3361816406
333, 68034, 213, 308, -72.4041061401, -10.3579835891
334, 68239, 211, 317, -79.2381134033, -16.1682014465
335, 68444, 214, 318, -76.4121475219, -14.8685426712
336, 68649, 217, 290, -58.0009536743, 2.0715332031
337, 68853, 217, 316, -72.1868896484, -12.1144046783
338, 69057, 220, 287, -53.0567016601, 5.5971312522
339, 69262, 214, 308, -71.3071823120, -9.7635746002
340, 69467, 214, 290, -61.2310562133, 0.3125488519
341, 69672, 220, 287, -53.0567016601, 5.5971312522
342, 69876, 217, 290, -58.0009536743, 2.0715332031
343, 70080, 217, 284, -54.3584098815, 5.7140746116
344, 70285, 211, 290, -64.5530319213, -1.4831176757
345, 70490, 217, 290, -58.0009536743, 2.0715332031
346, 70694, 211, 322, -81.6873168945, -18.6174068450
347, 70899, 220, 289, -54.2623405456, 4.3914918899
348, 71103, 220, 305, -63.3383064270, -4.6844725608
349, 71308, 214, 284, -57.5885124206, 3.9550903320
350, 71513, 217, 296, -61.4958381652, -1.4233521461
351, 71717, 220, 290, -54.8589363098, 3.7948975563
352, 71922, 220, 287, -53.0567016601, 5.5971312522
353, 72126, 217, 284, -54.3584098815, 5.7140746116
354, 72331, 214, 290, -61.2310562133, 0.3125488519
355, 72536, 217, 290, -58.0009536743, 2.0715332031
356, 72740, 217, 290, -58.0009536743, 2.0715332031
357, 72944, 220, 308, -64.9350585937, -6.2812256813
358, 73149, 211, 283, -60.2883796691, 2.7815308570
359, 73354, 217, 290, -58.0009536743, 2.0715332031
360, 73558, 214, 292, -62.4119758605, -0.8683715820
361, 73763, 214, 317, -75.9161376953, -14.3725347518
362, 73967, 217, 284, -54.3584098815, 5.7140746116
363, 74172, 208, 311, -79.6129150390, -14.9587402343
364, 74377, 208, 317, -82.6559066772, -18.0017337799
365, 74582, 214, 317, -75.9161376953, -14.3725347518
366, 74787, 217, 290, -58.0009536743, 2.0715332031
