1, 115, 479, 581, -18.3256111145, -2.2499694824
2, 321, 485, 569, -15.2193298339, 0.4909606933
3, 526, 484, 581, -17.2472667694, -1.4769592285
4, 731, 484, 569, -15.4323301315, 0.3379760742
5, 935, 478, 569, -16.7290592193, -0.5912780761
6, 1140, 478, 567, -16.4190921783, -0.2813110351
7, 1345, 484, 579, -16.9500007629, -1.1796935796
8, 1551, 485, 576, -16.2872314453, -0.5769409656
9, 1756, 484, 572, -15.8931951522, -0.1228881835
10, 1960, 478, 567, -16.4190921783, -0.2813110351
11, 2165, 478, 567, -16.4190921783, -0.2813110351
12, 2371, 484, 579, -16.9500007629, -1.1796935796
13, 2576, 484, 579, -16.9500007629, -1.1796935796
14, 2781, 478, 570, -16.8832149505, -0.7454345703
15, 2985, 478, 576, -17.7969608306, -1.6591796875
16, 3191, 484, 575, -16.3492679595, -0.5789611816
17, 3396, 484, 584, -17.6893501281, -1.9190429687
18, 3601, 481, 560, -14.6643981933, 1.2880554199
19, 3806, 478, 575, -17.6459960937, -1.5082153320
20, 4011, 484, 566, -14.9665651321, 0.8037414550
21, 4216, 484, 580, -17.0988903045, -1.3285827636
22, 4421, 484, 561, -14.1792297363, 1.5910767555
23, 4626, 484, 558, -13.7000494003, 2.0702576637
24, 4831, 478, 573, -17.3424816131, -1.2046997547
25, 5037, 485, 576, -16.2872314453, -0.5769409656
26, 5241, 485, 566, -14.7535648345, 0.9567260742
27, 5446, 479, 570, -16.6648311614, -0.5891906738
28, 5651, 479, 574, -17.2761173248, -1.2004760503
29, 5857, 484, 578, -16.8005924224, -1.0302857160
30, 6062, 484, 572, -15.8931951522, -0.1228881835
31, 6266, 478, 569, -16.7290592193, -0.5912780761
32, 6471, 499, 578, -13.6952028274, 1.2096313238
33, 6677, 484, 569, -15.4323301315, 0.3379760742
34, 6882, 484, 575, -16.3492679595, -0.5789611816
35, 7087, 478, 566, -16.2632942199, -0.1255127072
36, 7291, 478, 575, -17.6459960937, -1.5082153320
37, 7497, 484, 569, -15.4323301315, 0.3379760742
38, 7702, 514, 566, -8.9370422363, 5.1718020439
39, 7907, 499, 567, -12.0169744491, 2.8878601074
40, 8112, 481, 567, -15.7666873931, 0.1857666015
41, 8316, 482, 576, -16.9288825988, -1.0375061035
42, 8522, 484, 578, -16.8005924224, -1.0302857160
43, 8727, 499, 554, -9.9476928710, 4.9571413993
44, 8932, 478, 566, -16.2632942199, -0.1255127072
45, 9137, 478, 569, -16.7290592193, -0.5912780761
46, 9342, 484, 576, -16.5002326965, -0.7299255847
47, 9547, 484, 576, -16.5002326965, -0.7299255847
48, 9752, 478, 566, -16.2632942199, -0.1255127072
49, 9957, 478, 569, -16.7290592193, -0.5912780761
50, 10163, 484, 575, -16.3492679595, -0.5789611816
51, 10367, 484, 578, -16.8005924224, -1.0302857160
52, 10572, 478, 564, -15.9500303268, 0.1877502441
53, 10777, 478, 582, -18.6918640136, -2.5540833473
54, 10983, 485, 572, -15.6801939010, 0.0300964355
55, 11188, 484, 566, -14.9665651321, 0.8037414550
56, 11392, 478, 569, -16.7290592193, -0.5912780761
57, 11598, 484, 579, -16.9500007629, -1.1796935796
58, 11803, 505, 585, -13.5398130416, 1.0387146472
59, 12008, 478, 563, -15.7925662994, 0.3452148437
60, 12213, 481, 563, -15.1401615142, 0.8122924804
61, 12419, 484, 572, -15.8931951522, -0.1228881835
62, 12623, 524, 575, -8.4633359909, 5.1498293876
63, 12828, 478, 568, -16.5743465423, -0.4365661621
64, 13033, 484, 576, -16.5002326965, -0.7299255847
65, 13239, 484, 585, -17.8356990814, -2.0653932094
66, 13444, 499, 567, -12.0169744491, 2.8878601074
67, 13648, 481, 565, -15.4545354843, 0.4979187011
68, 13854, 484, 575, -16.3492679595, -0.5789611816
69, 14059, 485, 572, -15.6801939010, 0.0300964355
70, 14264, 478, 570, -16.8832149505, -0.7454345703
71, 14469, 478, 578, -18.0973205566, -1.9595397949
72, 14674, 484, 585, -17.8356990814, -2.0653932094
73, 14879, 478, 560, -15.3168029785, 0.8209777832
74, 15084, 478, 569, -16.7290592193, -0.5912780761
75, 15290, 484, 579, -16.9500007629, -1.1796935796
76, 15495, 506, 573, -11.5541934967, 2.9709960937
77, 15699, 478, 573, -17.3424816131, -1.2046997547
78, 15904, 478, 569, -16.7290592193, -0.5912780761
79, 16110, 485, 578, -16.5875911712, -0.8773010253
80, 16315, 484, 564, -14.6533021926, 1.1170043945
81, 16520, 479, 572, -16.9715404510, -0.8958984375
82, 16725, 484, 573, -16.0457515716, -0.2754455566
83, 16930, 485, 576, -16.2872314453, -0.5769409656
84, 17135, 478, 575, -17.6459960937, -1.5082153320
85, 17340, 478, 570, -16.8832149505, -0.7454345703
86, 17546, 484, 582, -17.3951358795, -1.6248291969
87, 17750, 484, 564, -14.6533021926, 1.1170043945
88, 17955, 478, 571, -17.0368347167, -0.8990539550
89, 18161, 484, 573, -16.0457515716, -0.2754455566
90, 18366, 485, 578, -16.5875911712, -0.8773010253
91, 18571, 478, 572, -17.1899242401, -1.0521423816
92, 18776, 479, 566, -16.0449104309, 0.0307312011
93, 18981, 484, 581, -17.2472667694, -1.4769592285
94, 19186, 484, 572, -15.8931951522, -0.1228881835
95, 19391, 478, 569, -16.7290592193, -0.5912780761
96, 19597, 485, 578, -16.5875911712, -0.8773010253
97, 19802, 505, 573, -11.7498655319, 2.8286621093
98, 20006, 478, 579, -18.2467288970, -2.1089477539
99, 20211, 478, 569, -16.7290592193, -0.5912780761
100, 20417, 484, 575, -16.3492679595, -0.5789611816
101, 20622, 479, 566, -16.0449104309, 0.0307312011
102, 20827, 478, 570, -16.8832149505, -0.7454345703
103, 21032, 484, 581, -17.2472667694, -1.4769592285
104, 21237, 478, 564, -15.9500303268, 0.1877502441
105, 21442, 478, 569, -16.7290592193, -0.5912780761
106, 21648, 484, 575, -16.3492679595, -0.5789611816
107, 21853, 484, 563, -14.4958372116, 1.2744690179
108, 22057, 478, 570, -16.8832149505, -0.7454345703
109, 22263, 505, 578, -12.5047063827, 2.0738220214
110, 22468, 523, 579, -9.2465028762, 4.4150328636
111, 22673, 478, 576, -17.7969608306, -1.6591796875
112, 22879, 484, 569, -15.4323301315, 0.3379760742
113, 23083, 484, 569, -15.4323301315, 0.3379760742
114, 23288, 478, 572, -17.1899242401, -1.0521423816
115, 23494, 484, 575, -16.3492679595, -0.5789611816
116, 23699, 485, 578, -16.5875911712, -0.8773010253
117, 23904, 479, 567, -16.2007083892, -0.1250671386
118, 24110, 484, 579, -16.9500007629, -1.1796935796
119, 24314, 485, 576, -16.2872314453, -0.5769409656
120, 24519, 479, 561, -15.2575750350, 0.8180664062
120, 25316, 656, 0, inf, inf
121, 25519, 485, 572, -15.6801939010, 0.0300964355
122, 25723, 508, 560, -9.1394777297, 5.2799072265
123, 25928, 478, 570, -16.8832149505, -0.7454345703
124, 26134, 484, 572, -15.8931951522, -0.1228881835
125, 26339, 500, 579, -13.6442079544, 1.2054809331
126, 26544, 478, 563, -15.7925662994, 0.3452148437
127, 26749, 484, 579, -16.9500007629, -1.1796935796
128, 26954, 478, 569, -16.7290592193, -0.5912780761
129, 27159, 478, 569, -16.7290592193, -0.5912780761
130, 27365, 485, 582, -17.1821346282, -1.4718445777
131, 27570, 478, 571, -17.0368347167, -0.8990539550
132, 27774, 478, 569, -16.7290592193, -0.5912780761
133, 27980, 484, 582, -17.3951358795, -1.6248291969
134, 28185, 478, 560, -15.3168029785, 0.8209777832
135, 28390, 499, 573, -12.9403629302, 1.9644714355
136, 28596, 505, 579, -12.6541137695, 1.9244140625
137, 28800, 478, 561, -15.4759588241, 0.6618225097
138, 29005, 478, 578, -18.0973205566, -1.9595397949
139, 29211, 487, 573, -15.4093627929, 0.1819030761
140, 29416, 484, 569, -15.4323301315, 0.3379760742
141, 29621, 478, 578, -18.0973205566, -1.9595397949
142, 29827, 484, 572, -15.8931951522, -0.1228881835
