=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 16:48:10 =~=~=~=~=~=~=~=~=~=~=~=
LeadLeader Boot Complete
Waiting for start command... Starting...
1, 4668, 546.00, 595.00, -15.0829467773
2, 4872, 554.00, 598.00, -13.2813358306
3, 5075, 563.00, 593.00, -8.9858274459
4, 5280, 564.00, 603.00, -11.4674930572
5, 5484, 578.00, 585.00, -2.0702149868
6, 5688, 551.00, 601.00, -15.0988407135
7, 5892, 557.00, 595.00, -11.4659910202
8, 6096, 560.00, 603.00, -12.7339477539
9, 6300, 557.00, 591.00, -10.3284788131
10, 6504, 579.00, 592.00, -3.7926635742
11, 6708, 560.00, 597.00, -11.0672369003
12, 6913, 558.00, 600.00, -12.5448122024
13, 7116, 554.00, 597.00, -13.0012207031
14, 7320, 579.00, 585.00, -1.7713989257
15, 7525, 563.00, 604.00, -12.0569829940
16, 7729, 581.00, 591.00, -2.9123046875
17, 7932, 551.00, 595.00, -13.4209718704
18, 8136, 560.00, 597.00, -11.0672369003
19, 8341, 584.00, 598.00, -4.0088014602
20, 8545, 554.00, 597.00, -13.0012207031
21, 8749, 557.00, 586.00, -8.8847417831
22, 8952, 560.00, 604.00, -13.0085086822
23, 9157, 563.00, 592.00, -8.7009887695
24, 9361, 578.00, 592.00, -4.0914797782
25, 9565, 557.00, 615.00, -16.9315929412
26, 9769, 584.00, 599.00, -4.2879762649
27, 9973, 554.00, 598.00, -13.2813358306
28, 10177, 551.00, 588.00, -11.4201660156
29, 10382, 564.00, 604.00, -11.7420530319
30, 10586, 554.00, 592.00, -11.5864992141
31, 10789, 551.00, 595.00, -13.4209718704
32, 10994, 560.00, 604.00, -13.0085086822
33, 11198, 555.00, 594.00, -11.8300170898
34, 11402, 554.00, 591.00, -11.3006715774
35, 11607, 584.00, 604.00, -5.6699585914
36, 11810, 555.00, 585.00, -9.2400150299
37, 12014, 554.00, 597.00, -13.0012207031
38, 12218, 557.00, 600.00, -12.8665533065
39, 12423, 554.00, 591.00, -11.3006715774
40, 12626, 554.00, 598.00, -13.2813358306
41, 12830, 584.00, 594.00, -2.8827026367
42, 13035, 578.00, 594.00, -4.6602172851
43, 13239, 557.00, 592.00, -10.6143064498
44, 13443, 560.00, 597.00, -11.0672369003
45, 13647, 560.00, 598.00, -11.3473510742
46, 13851, 551.00, 592.00, -12.5692873001
47, 14055, 560.00, 597.00, -11.0672369003
48, 14260, 557.00, 598.00, -12.3091430664
49, 14464, 554.00, 586.00, -9.8569335937
50, 14667, 557.00, 604.00, -13.9703006744
51, 14872, 584.00, 597.00, -3.7286865711
52, 15076, 553.00, 592.00, -11.9129152297
53, 15280, 557.00, 607.00, -14.7885742187
54, 15484, 560.00, 592.00, -9.6525144577
55, 15688, 551.00, 595.00, -13.4209718704
56, 15892, 560.00, 597.00, -11.0672369003
57, 16097, 560.00, 598.00, -11.3473510742
58, 16301, 581.00, 598.00, -4.8929686546
59, 16504, 560.00, 598.00, -11.3473510742
60, 16709, 563.00, 597.00, -10.1157102584
61, 16913, 551.00, 600.00, -14.8215332031
62, 17117, 584.00, 592.00, -2.3139648437
63, 17321, 557.00, 598.00, -12.3091430664
64, 17525, 578.00, 592.00, -4.0914797782
65, 17729, 555.00, 592.00, -11.2612791061
66, 17934, 563.00, 604.00, -12.0569829940
67, 18138, 551.00, 592.00, -12.5692873001
68, 18341, 557.00, 571.00, -4.4018554687
69, 18546, 560.00, 598.00, -11.3473510742
70, 18750, 554.00, 585.00, -9.5652341842
71, 18954, 581.00, 598.00, -4.8929686546
72, 19159, 557.00, 598.00, -12.3091430664
73, 19362, 551.00, 592.00, -12.5692873001
74, 19566, 578.00, 598.00, -5.7863159179
75, 19771, 561.00, 592.00, -9.3342046737
76, 19975, 578.00, 597.00, -5.5062012672
77, 20178, 557.00, 591.00, -10.3284788131
78, 20382, 560.00, 597.00, -11.0672369003
79, 20587, 555.00, 598.00, -12.9561157226
80, 20791, 578.00, 586.00, -2.3619141578
81, 20995, 560.00, 597.00, -11.0672369003
82, 21199, 582.00, 591.00, -2.6165649890
83, 21403, 578.00, 591.00, -3.8056518554
84, 21607, 584.00, 603.00, -5.3953981399
85, 21812, 557.00, 594.00, -11.1830444335
86, 22016, 578.00, 592.00, -4.0914797782
87, 22219, 578.00, 592.00, -4.0914797782
88, 22424, 560.00, 597.00, -11.0672369003
89, 22628, 577.00, 598.00, -6.0861449241
90, 22832, 551.00, 588.00, -11.4201660156
91, 23036, 557.00, 600.00, -12.8665533065
92, 23240, 550.00, 595.00, -13.7509641647
93, 23444, 554.00, 586.00, -9.8569335937
94, 23649, 560.00, 604.00, -13.0085086822
95, 23853, 551.00, 595.00, -13.4209718704
96, 24056, 554.00, 591.00, -11.3006715774
97, 24261, 560.00, 605.00, -13.2821655273
