=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:55:35 =~=~=~=~=~=~=~=~=~=~=~=
Leader Boot Complete
Waiting for start command... Starting...
264, 55956, 543, 317, 131.2953643798
265, 56160, 543, 323, 125.4354782104
266, 56363, 549, 317, 133.3080596923
267, 56567, 543, 323, 125.4354782104
268, 56769, 549, 323, 127.4481735229
269, 56973, 543, 317, 131.2953643798
270, 57176, 548, 323, 127.1157760620
271, 57380, 549, 317, 133.3080596923
272, 57584, 543, 323, 125.4354782104
273, 57786, 549, 323, 127.4481735229
274, 57990, 543, 323, 125.4354782104
275, 58193, 548, 323, 127.1157760620
276, 58397, 542, 317, 130.9555816650
277, 58599, 543, 323, 125.4354782104
278, 58803, 549, 317, 133.3080596923
279, 59007, 543, 323, 125.4354782104
280, 59210, 549, 323, 127.4481735229
281, 59413, 543, 323, 125.4354782104
282, 59616, 549, 323, 127.4481735229
283, 59820, 542, 317, 130.9555816650
284, 60023, 543, 323, 125.4354782104
285, 60226, 549, 317, 133.3080596923
286, 60430, 542, 323, 125.0956954956
287, 60633, 549, 323, 127.4481735229
288, 60837, 543, 317, 131.2953643798
289, 61040, 549, 323, 127.4481735229
290, 61243, 548, 317, 132.9756622314
291, 61447, 542, 329, 119.4495239257
292, 61650, 548, 323, 127.1157760620
293, 61854, 542, 323, 125.0956954956
294, 62056, 549, 323, 127.4481735229
295, 62260, 567, 317, 139.0905761718
296, 62463, 543, 323, 125.4354782104
297, 62667, 549, 317, 133.3080596923
298, 62870, 542, 323, 125.0956954956
299, 63073, 549, 323, 127.4481735229
300, 63277, 543, 323, 125.4354782104
301, 63480, 549, 323, 127.4481735229
302, 63683, 549, 317, 133.3080596923
303, 63887, 542, 323, 125.0956954956
304, 64090, 549, 323, 127.4481735229
305, 64294, 542, 323, 125.0956954956
306, 64497, 548, 323, 127.1157760620
307, 64700, 542, 317, 130.9555816650
308, 64903, 543, 323, 125.4354782104
309, 65107, 549, 317, 133.3080596923
310, 65311, 543, 323, 125.4354782104
311, 65513, 549, 323, 127.4481735229
312, 65717, 543, 323, 125.4354782104
313, 65920, 549, 323, 127.4481735229
314, 66124, 543, 317, 131.2953643798
315, 66327, 543, 323, 125.4354782104
316, 66530, 549, 317, 133.3080596923
317, 66734, 542, 323, 125.0956954956
318, 66937, 549, 323, 127.4481735229
319, 67140, 543, 317, 131.2953643798
320, 67343, 549, 323, 127.4481735229
321, 67547, 549, 317, 133.3080596923
322, 67751, 543, 323, 125.4354782104
323, 67954, 549, 322, 128.4096527099
324, 68157, 543, 323, 125.4354782104
325, 68360, 549, 323, 127.4481735229
326, 68564, 542, 317, 130.9555816650
327, 68767, 543, 323, 125.4354782104
328, 68970, 548, 323, 127.1157760620
329, 69174, 543, 323, 125.4354782104
330, 69377, 549, 323, 127.4481735229
331, 69581, 542, 317, 130.9555816650
331, 70375, 549, 0, inf
332, 70577, 549, 323, 127.4481735229
333, 70781, 548, 317, 132.9756622314
334, 70985, 543, 323, 125.4354782104
335, 71187, 549, 323, 127.4481735229
336, 71391, 543, 323, 125.4354782104
337, 71594, 549, 323, 127.4481735229
338, 71798, 543, 317, 131.2953643798
339, 72000, 542, 323, 125.0956954956
340, 72204, 548, 317, 132.9756622314
341, 72408, 542, 323, 125.0956954956
342, 72611, 549, 323, 127.4481735229
343, 72814, 543, 323, 125.4354782104
344, 73017, 549, 323, 127.4481735229
345, 73221, 546, 317, 132.3072509765
346, 73425, 543, 323, 125.4354782104
347, 73628, 548, 316, 133.9739532470
348, 73831, 543, 323, 125.4354782104
349, 74034, 548, 323, 127.1157760620
350, 74238, 543, 317, 131.2953643798
351, 74441, 567, 323, 133.2306976318
352, 74644, 549, 317, 133.3080596923
353, 74848, 542, 323, 125.0956954956
354, 75051, 548, 323, 127.1157760620
355, 75255, 543, 323, 125.4354782104
356, 75457, 549, 323, 127.4481735229
357, 75661, 542, 317, 130.9555816650
358, 75865, 543, 323, 125.4354782104
359, 76068, 549, 317, 133.3080596923
360, 76272, 543, 323, 125.4354782104
361, 76474, 548, 317, 132.9756622314
362, 76678, 543, 317, 131.2953643798
363, 76881, 549, 323, 127.4481735229
364, 77085, 549, 317, 133.3080596923
365, 77288, 542, 323, 125.0956954956
366, 77491, 549, 323, 127.4481735229
367, 77695, 542, 323, 125.0956954956
368, 77898, 548, 323, 127.1157760620
369, 78101, 542, 317, 130.9555816650
369, 78896, 567, 0, inf
370, 79098, 543, 323, 125.4354782104
371, 79302, 573, 317, 140.9373626708
372, 79505, 543, 323, 125.4354782104
373, 79708, 549, 323, 127.4481735229
374, 79912, 543, 317, 131.2953643798
375, 80115, 549, 323, 127.4481735229
376, 80318, 549, 317, 133.3080596923
377, 80522, 543, 323, 125.4354782104
378, 80725, 549, 323, 127.4481735229
379, 80929, 543, 323, 125.4354782104
380, 81131, 549, 323, 127.4481735229
381, 81335, 542, 318, 129.9635620117
382, 81538, 542, 323, 125.0956954956
383, 81742, 548, 317, 132.9756622314
384, 81945, 542, 323, 125.0956954956
385, 82148, 549, 323, 127.4481735229
386, 82352, 543, 317, 131.2953643798
387, 82555, 565, 323, 132.6063842773
388, 82759, 549, 317, 133.3080596923
389, 82962, 543, 323, 125.4354782104
390, 83165, 549, 323, 127.4481735229
391, 83369, 543, 323, 125.4354782104
392, 83572, 549, 323, 127.4481735229
393, 83775, 542, 317, 130.9555816650
394, 83978, 543, 323, 125.4354782104
395, 84182, 549, 317, 133.3080596923
396, 84386, 543, 323, 125.4354782104
397, 84588, 549, 323, 127.4481735229
398, 84792, 543, 323, 125.4354782104
399, 84995, 549, 323, 127.4481735229
400, 85199, 543, 317, 131.2953643798
401, 85403, 542, 323, 125.0956954956
402, 85605, 549, 317, 133.3080596923
403, 85809, 543, 323, 125.4354782104
404, 86012, 549, 323, 127.4481735229
405, 86216, 543, 317, 131.2953643798
406, 86418, 543, 323, 125.4354782104
407, 86622, 548, 317, 132.9756622314
408, 86826, 543, 323, 125.4354782104
409, 87029, 549, 323, 127.4481735229
410, 87232, 543, 323, 125.4354782104
411, 87435, 548, 323, 127.1157760620
412, 87639, 543, 323, 125.4354782104
413, 87843, 543, 323, 125.4354782104
414, 88045, 549, 317, 133.3080596923
415, 88249, 543, 323, 125.4354782104
416, 88452, 573, 323, 135.0774688720
417, 88656, 542, 317, 130.9555816650
418, 88859, 543, 323, 125.4354782104
419, 89062, 549, 317, 133.3080596923
420, 89266, 543, 323, 125.4354782104
421, 89469, 548, 323, 127.1157760620
422, 89673, 543, 323, 125.4354782104
423, 89875, 549, 323, 127.4481735229
424, 90079, 542, 317, 130.9555816650
425, 90282, 542, 323, 125.0956954956
426, 90486, 549, 317, 133.3080596923
427, 90689, 543, 323, 125.4354782104
428, 90892, 549, 323, 127.4481735229
429, 91096, 542, 317, 130.9555816650
430, 91299, 549, 323, 127.4481735229
431, 91502, 573, 317, 140.9373626708
432, 91706, 564, 323, 132.2925720214
433, 91909, 549, 323, 127.4481735229
434, 92113, 542, 323, 125.0956954956
435, 92316, 548, 323, 127.1157760620
436, 92519, 542, 317, 130.9555816650
437, 92722, 543, 323, 125.4354782104
438, 92926, 548, 317, 132.9756622314
439, 93130, 543, 323, 125.4354782104
