=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.12 13:38:03 =~=~=~=~=~=~=~=~=~=~=~=
Le Enter...
Leader Boot Complete
Performing Calibration, Please Place Sensor in Place with no Wind and Press Enter...
Calibrating...
90, 18420, 668, 852, -48.4945716857, 3.3878357410
91, 18624, 622, 859, -66.5359191894, -7.7011418342
92, 18830, 649, 859, -56.5031623840, -1.9077941894
93, 19036, 649, 867, -58.1144371032, -3.5190675258
94, 19242, 643, 859, -58.6598548889, -3.1631653308
95, 19448, 643, 859, -58.6598548889, -3.1631653308
96, 19654, 643, 859, -58.6598548889, -3.1631653308
97, 19859, 643, 846, -55.9765357971, -0.4798461914
98, 20064, 643, 856, -58.0478591918, -2.5511720180
99, 20270, 724, 859, -32.5606765747, 12.4098091125
100, 20476, 649, 862, -57.1108894348, -2.5155212879
101, 20682, 649, 856, -55.8911705017, -1.2958008003
102, 20887, 644, 853, -57.0693092346, -1.7243775367
103, 21093, 643, 859, -58.6598548889, -3.1631653308
104, 21299, 643, 865, -59.8710975646, -4.3744082450
105, 21505, 484, 874, -138.2926483154, -47.4439849853
106, 21711, 643, 865, -59.8710975646, -4.3744082450
107, 21917, 667, 852, -48.8312263488, 3.1888368129
108, 22122, 643, 858, -58.4563331604, -2.9596435546
109, 22328, 642, 856, -58.4112319946, -2.7621278762
110, 22533, 694, 858, -41.3131713867, 7.1743288040
111, 22739, 649, 859, -56.5031623840, -1.9077941894
112, 22945, 650, 856, -55.5355987548, -1.0882873535
113, 23150, 649, 859, -56.5031623840, -1.9077941894
114, 23356, 644, 862, -58.9053421020, -3.5604126453
115, 23562, 643, 862, -59.2675819396, -3.7708923816
116, 23768, 643, 867, -60.2711257934, -4.7744388580
117, 23974, 667, 858, -50.0623931884, 1.9576722145
118, 24180, 643, 861, -59.0654678344, -3.5687806606
119, 24385, 668, 865, -51.1404991149, 0.7419067382
120, 24590, 643, 865, -59.8710975646, -4.3744082450
121, 24796, 649, 862, -57.1108894348, -2.5155212879
122, 25002, 649, 853, -55.2748565673, -0.6794860839
123, 25208, 724, 859, -32.5606765747, 12.4098091125
124, 25414, 649, 859, -56.5031623840, -1.9077941894
125, 25619, 644, 868, -60.1082000732, -4.7632694244
126, 25825, 644, 859, -58.2976150512, -2.9526855468
127, 26031, 739, 859, -28.3553657531, 14.9990663528
128, 26237, 718, 864, -35.3025512695, 10.3398742675
129, 26443, 565, 862, -91.4728088378, -21.8809947967
130, 26648, 487, 859, -133.3865509033, -43.4914321899
131, 26854, 436, 853, -168.1867370605, -59.7336387634
132, 27060, 463, 859, -149.3524322509, -51.3784065246
133, 27266, 590, 865, -80.8268966674, -16.2909317016
134, 27472, 448, 856, -159.5877990722, -55.9921150207
135, 27678, 328, 850, -280.8464965820, -107.2352447509
136, 27883, 328, 858, -282.4919128417, -108.8806686401
137, 28089, 328, 856, -282.0834655761, -108.4721984863
138, 28295, 328, 853, -281.4671325683, -107.8558807373
139, 28501, 539, 865, -104.8827590942, -29.3699359893
140, 28707, 692, 867, -43.7526512145, 4.9839477539
141, 28913, 616, 862, -69.4925918579, -9.6483039855
142, 29118, 512, 859, -118.3471145629, -35.8406829833
143, 29324, 412, 865, -190.6672973632, -71.4009704589
144, 29530, 436, 865, -170.6262817382, -62.1731910705
145, 29736, 412, 862, -190.0637817382, -70.7974548339
146, 29942, 412, 859, -189.4560546875, -70.1897277832
147, 30147, 436, 859, -169.4150390625, -60.9619483947
148, 30353, 437, 858, -168.4242858886, -60.3890113830
149, 30559, 412, 853, -188.2277374267, -68.9614257812
150, 30765, 412, 859, -189.4560546875, -70.1897277832
151, 30971, 412, 865, -190.6672973632, -71.4009704589
152, 31176, 412, 859, -189.4560546875, -70.1897277832
153, 31381, 436, 859, -169.4150390625, -60.9619483947
154, 31587, 437, 862, -169.2355346679, -61.2002601623
155, 31793, 461, 858, -150.5544738769, -51.8579597473
156, 31999, 460, 853, -150.2370147705, -51.1762580871
157, 32205, 460, 861, -151.8709411621, -52.8101844787
158, 32410, 460, 862, -152.0730590820, -53.0122947692
159, 32616, 460, 859, -151.4653320312, -52.4045677185
160, 32822, 412, 856, -188.8440551757, -69.5777359008
161, 33028, 461, 859, -150.7579956054, -52.0614814758
162, 33234, 460, 862, -152.0730590820, -53.0122947692
163, 33440, 436, 858, -169.2115173339, -60.7584266662
164, 33645, 461, 856, -150.1459960937, -51.4494895935
165, 33851, 461, 865, -151.9692382812, -53.2727241516
166, 34057, 460, 859, -151.4653320312, -52.4045677185
167, 34263, 412, 853, -188.2277374267, -68.9614257812
168, 34469, 412, 859, -189.4560546875, -70.1897277832
169, 34675, 508, 862, -121.2616577148, -37.6362495422
170, 34880, 700, 850, -37.8151435852, 9.9365301132
171, 35086, 565, 850, -89.0161437988, -19.4243240356
172, 35292, 403, 861, -197.9923858642, -74.2449111938
173, 35498, 382, 864, -219.0590667724, -83.8038787841
174, 35704, 358, 856, -243.7607879638, -93.2387695312
175, 35910, 626, 859, -64.9949722290, -6.8189945220
176, 36115, 499, 856, -125.3675613403, -39.1388511657
177, 36321, 487, 864, -134.3970947265, -44.5019721984
178, 36527, 304, 859, -318.7994384765, -122.5748138427
179, 36733, 328, 855, -281.8784790039, -108.2672271728
180, 36939, 647, 863, -58.0269851684, -3.1336305141
181, 37144, 349, 856, -254.5657806396, -97.6341857910
182, 37350, 352, 850, -249.6658020019, -94.9161987304
183, 37556, 424, 856, -178.5399475097, -64.8752059936
184, 37762, 400, 863, -201.1877288818, -75.8894577026
185, 37968, 328, 858, -282.4919128417, -108.8806686401
186, 38174, 328, 850, -280.8464965820, -107.2352447509
187, 38379, 352, 862, -252.1224670410, -97.3728713989
188, 38585, 352, 859, -251.5147399902, -96.7651443481
189, 38791, 329, 853, -280.0771179199, -107.3202972412
190, 38997, 376, 859, -224.3145294189, -85.4714202880
191, 39203, 451, 865, -159.1838378906, -56.7509803771
192, 39409, 451, 856, -157.3606109619, -54.9277420043
193, 39614, 328, 852, -281.2607727050, -107.6495056152
194, 39820, 352, 859, -251.5147399902, -96.7651443481
195, 40026, 328, 859, -282.6954345703, -109.0841903686
196, 40232, 352, 856, -250.9027557373, -96.1531524658
197, 40438, 328, 859, -282.6954345703, -109.0841903686
198, 40643, 328, 868, -284.5060424804, -110.8947753906
199, 40849, 352, 858, -251.3112182617, -96.5616226196
200, 41055, 328, 856, -282.0834655761, -108.4721984863
201, 41261, 403, 862, -198.1945037841, -74.4470214843
202, 41467, 379, 859, -221.1567382812, -84.1254272460
203, 41673, 379, 850, -219.3077850341, -82.2764892578
204, 41878, 521, 858, -113.0827026367, -33.0126342773
205, 42084, 373, 864, -228.5337066650, -87.8420104980
206, 42290, 469, 856, -144.5958099365, -48.7416725158
207, 42496, 620, 859, -67.3138427734, -8.1454467773
208, 42702, 427, 862, -177.2741546630, -64.9474029541
209, 42908, 497, 871, -129.5950317382, -42.7711486816
210, 43113, 373, 862, -228.1308898925, -87.4392013549
211, 43319, 469, 862, -145.8155364990, -49.9613914489
212, 43525, 349, 865, -256.3890075683, -99.4574203491
213, 43731, 373, 865, -228.7344055175, -88.0427169799
214, 43937, 373, 851, -225.8815917968, -85.1898956298
215, 44142, 397, 856, -202.6001129150, -75.7214050292
216, 44348, 352, 865, -252.7259826660, -97.9763870239
217, 44554, 400, 859, -200.3783721923, -75.0800933837
218, 44760, 466, 853, -146.0384826660, -49.1331863403
219, 44966, 449, 859, -159.4540710449, -56.2482261657
220, 45172, 352, 865, -252.7259826660, -97.9763870239
221, 45377, 376, 856, -223.7025451660, -84.8594284057
222, 45583, 403, 856, -196.9747772216, -73.2273025512
223, 45789, 640, 859, -59.7533607482, -3.7975709438
224, 45995, 620, 862, -67.9215698242, -8.7531738281
225, 46200, 463, 862, -149.9601593017, -51.9861335754
226, 46406, 361, 859, -240.8908233642, -92.4169006347
227, 46611, 433, 855, -170.9817199707, -61.2602272033
228, 46817, 410, 858, -191.0285034179, -70.7879028320
229, 47023, 481, 850, -135.3797454833, -43.5621833801
230, 47229, 626, 859, -64.9949722290, -6.8189945220
231, 47435, 434, 856, -170.3884887695, -61.0923004150
232, 47640, 361, 859, -240.8908233642, -92.4169006347
233, 47846, 409, 856, -191.5145416259, -70.7822570800
234, 48052, 409, 859, -192.1265411376, -71.3942565917
235, 48258, 385, 859, -214.9887542724, -81.4748687744
236, 48464, 409, 859, -192.1265411376, -71.3942565917
237, 48670, 409, 853, -190.8982238769, -70.1659469604
238, 48875, 409, 859, -192.1265411376, -71.3942565917
239, 49081, 409, 865, -193.3377838134, -72.6054992675
240, 49287, 385, 856, -214.3767547607, -80.8628768920
241, 49493, 403, 858, -197.3832550048, -73.6357727050
242, 49699, 403, 858, -197.3832550048, -73.6357727050
243, 49905, 427, 862, -177.2741546630, -64.9474029541
244, 50110, 403, 862, -198.1945037841, -74.4470214843
245, 50316, 427, 859, -176.6664276123, -64.3396759033
246, 50522, 328, 864, -283.7059936523, -110.0947341918
247, 50728, 403, 855, -196.7698211669, -73.0223388671
248, 50934, 328, 853, -281.4671325683, -107.8558807373
249, 51139, 328, 856, -282.0834655761, -108.4721984863
250, 51345, 328, 856, -282.0834655761, -108.4721984863
251, 51551, 409, 849, -190.0697326660, -69.3374481201
252, 51757, 352, 862, -252.1224670410, -97.3728713989
253, 51963, 427, 864, -177.6769714355, -65.3502197265
254, 52169, 352, 856, -250.9027557373, -96.1531524658
255, 52374, 328, 862, -283.3031616210, -109.6919174194
256, 52580, 352, 858, -251.3112182617, -96.5616226196
257, 52786, 427, 859, -176.6664276123, -64.3396759033
258, 52992, 352, 850, -249.6658020019, -94.9161987304
259, 53198, 427, 859, -176.6664276123, -64.3396759033
260, 53404, 328, 868, -284.5060424804, -110.8947753906
261, 53609, 328, 856, -282.0834655761, -108.4721984863
262, 53815, 358, 861, -244.7783966064, -94.2563781738
263, 54021, 355, 865, -249.1248168945, -96.5113067626
264, 54227, 405, 858, -195.5452117919, -72.8153686523
265, 54433, 304, 853, -317.5711364746, -121.3465042114
266, 54638, 310, 859, -309.2493286132, -119.0832672119
267, 54844, 310, 859, -309.2493286132, -119.0832672119
268, 55050, 430, 850, -172.3666534423, -61.3541030883
269, 55256, 478, 856, -138.5739135742, -45.7716827392
270, 55462, 427, 864, -177.6769714355, -65.3502197265
271, 55668, 355, 856, -247.3015747070, -94.6880722045
272, 55873, 698, 859, -40.2780609130, 7.7169804573
273, 56079, 691, 859, -42.4550552368, 6.4067873954
274, 56285, 641, 868, -61.1982994079, -5.3961734771
275, 56491, 565, 865, -92.0763244628, -22.4845104217
276, 56697, 641, 865, -60.5989570617, -4.7968325614
277, 56903, 644, 850, -56.4486732482, -1.1037415266
278, 57108, 505, 865, -123.6193008422, -39.1394920349
279, 57314, 569, 868, -90.8093109130, -22.0658397674
280, 57520, 575, 859, -86.2479171752, -18.7479324340
281, 57725, 506, 852, -120.3863601684, -36.1928100585
282, 57931, 649, 862, -57.1108894348, -2.5155212879
283, 58136, 650, 865, -57.3588333129, -2.9115236282
284, 58342, 650, 855, -55.3306312561, -0.8833190917
285, 58548, 481, 853, -136.0003814697, -44.1828193664
286, 58754, 505, 859, -122.4080581665, -37.9282493591
287, 58960, 650, 868, -57.9581756591, -3.5108644962
288, 59166, 548, 858, -98.8974838256, -25.5176334381
289, 59371, 523, 858, -111.9817047119, -32.4382705688
290, 59577, 523, 859, -112.1852264404, -32.6417922973
291, 59783, 499, 865, -127.1907958984, -40.9620857238
292, 59989, 524, 859, -111.6379241943, -32.3557815551
293, 60195, 617, 850, -66.6412582397, -6.9670166969
294, 60401, 472, 862, -143.7826995849, -48.9625892639
295, 60606, 640, 868, -61.5639419555, -5.6081542968
296, 60812, 590, 865, -80.8268966674, -16.2909317016
297, 61018, 517, 852, -114.0790863037, -32.9397773742
298, 61224, 593, 859, -78.3294677734, -14.3626651763
299, 61430, 404, 855, -195.8485412597, -72.6114501953
300, 61635, 380, 859, -220.1151885986, -83.6798629760
301, 61841, 379, 853, -219.9284210205, -82.8971252441
302, 62047, 644, 856, -57.6856231689, -2.3406922817
303, 62253, 644, 864, -59.3081550598, -3.9632265090
304, 62458, 485, 858, -134.4532012939, -43.9240722656
305, 62664, 433, 855, -170.9817199707, -61.2602272033
306, 62869, 382, 859, -218.0485229492, -82.7933349609
307, 63075, 505, 865, -123.6193008422, -39.1394920349
308, 63281, 457, 862, -154.2136688232, -54.0478286743
309, 63487, 457, 856, -152.9939422607, -52.8281097412
310, 63693, 457, 859, -153.6059417724, -53.4401016235
311, 63898, 382, 865, -219.2597656250, -84.0045776367
312, 64104, 458, 855, -152.0723419189, -52.2769050598
313, 64310, 457, 859, -153.6059417724, -53.4401016235
314, 64516, 457, 859, -153.6059417724, -53.4401016235
315, 64722, 457, 856, -152.9939422607, -52.8281097412
316, 64928, 382, 850, -216.1995697021, -80.9443969726
317, 65133, 458, 859, -152.8892974853, -53.0938682556
318, 65339, 382, 865, -219.2597656250, -84.0045776367
319, 65545, 457, 859, -153.6059417724, -53.4401016235
320, 65751, 457, 855, -152.7889709472, -52.6231422424
321, 65957, 457, 859, -153.6059417724, -53.4401016235
322, 66163, 383, 862, -217.6309967041, -82.9600753784
323, 66368, 457, 861, -154.0115509033, -53.8457183837
324, 66574, 457, 856, -152.9939422607, -52.8281097412
325, 66780, 382, 859, -218.0485229492, -82.7933349609
326, 66986, 377, 859, -223.2563629150, -85.0212020874
