=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 16:49:33 =~=~=~=~=~=~=~=~=~=~=~=
Follower Boot Complete
Waiting for start command...
1, 840, 482.00
2, 1045, 476.00
3, 1250, 483.00
4, 1454, 476.00
5, 1658, 486.00
6, 1862, 486.00
7, 2067, 476.00
8, 2271, 506.00
9, 2476, 480.00
10, 2680, 483.00
11, 2884, 485.00
12, 3089, 480.00
13, 3293, 482.00
14, 3497, 479.00
15, 3702, 483.00
16, 3906, 479.00
17, 4111, 482.00
18, 4315, 486.00
19, 4519, 476.00
20, 4724, 485.00
21, 4928, 455.00
22, 5133, 485.00
23, 5337, 477.00
24, 5541, 483.00
25, 5745, 483.00
26, 5950, 477.00
27, 6155, 482.00
28, 6359, 477.00
29, 6563, 482.00
30, 6767, 483.00
31, 6972, 477.00
32, 7176, 482.00
33, 7380, 480.00
34, 7585, 483.00
35, 7789, 477.00
36, 7994, 486.00
37, 8198, 483.00
38, 8402, 477.00
39, 8607, 483.00
40, 8811, 476.00
41, 9016, 485.00
42, 9220, 476.00
43, 9424, 476.00
44, 9628, 483.00
45, 9833, 476.00
46, 10038, 482.00
47, 10242, 476.00
48, 10446, 483.00
49, 10650, 482.00
50, 10855, 476.00
51, 11059, 483.00
52, 11264, 480.00
53, 11468, 483.00
54, 11672, 456.00
55, 11877, 476.00
56, 12081, 483.00
57, 12285, 476.00
58, 12490, 482.00
59, 12694, 480.00
60, 13693, 483.00
61, 13898, 477.00
62, 14102, 483.00
63, 14307, 498.00
64, 14512, 486.00
65, 14715, 477.00
66, 14920, 485.00
67, 15124, 483.00
68, 15329, 479.00
69, 15534, 506.00
70, 15737, 476.00
71, 15942, 483.00
72, 16146, 485.00
73, 16351, 476.00
74, 16556, 482.00
75, 16759, 477.00
76, 16964, 483.00
77, 17168, 483.00
78, 17373, 456.00
79, 17576, 483.00
80, 17781, 480.00
81, 17986, 485.00
82, 18190, 476.00
83, 18395, 486.00
84, 18598, 477.00
85, 18803, 477.00
86, 19008, 482.00
87, 19212, 476.00
88, 19417, 486.00
89, 19620, 483.00
90, 19825, 477.00
91, 20030, 483.00
92, 20234, 481.00
93, 20439, 480.00
94, 20643, 483.00
95, 20847, 498.00
96, 21052, 477.00
97, 21256, 483.00
98, 21460, 480.00
99, 21665, 483.00
100, 21869, 483.00
101, 22074, 476.00
102, 22279, 483.00
103, 22482, 477.00
104, 22687, 483.00
105, 22891, 483.00
106, 23096, 477.00
107, 23301, 483.00
108, 23504, 485.00
109, 23709, 477.00
110, 23914, 485.00
111, 24118, 476.00
112, 24323, 479.00
113, 24526, 483.00
114, 24731, 477.00
115, 24936, 486.00
116, 25140, 485.00
117, 25345, 477.00
118, 25549, 482.00
119, 25753, 477.00
120, 25958, 497.00
121, 26163, 482.00
122, 26366, 476.00
123, 26571, 483.00
124, 26775, 483.00
125, 26980, 476.00
126, 27185, 486.00
127, 27388, 480.00
128, 27593, 477.00
129, 27798, 483.00
130, 28002, 477.00
131, 28207, 483.00
132, 28410, 483.00
133, 28615, 479.00
134, 28820, 483.00
135, 29024, 480.00
136, 29229, 480.00
137, 29433, 482.00
138, 29637, 476.00
139, 29842, 485.00
140, 30046, 485.00
141, 30251, 477.00
142, 30455, 485.00
143, 30659, 480.00
144, 30864, 476.00
145, 31069, 485.00
146, 31272, 477.00
147, 31477, 486.00
148, 31681, 483.00
149, 31886, 476.00
150, 32091, 483.00
151, 32294, 485.00
152, 32499, 476.00
153, 32704, 480.00
154, 32908, 500.00
155, 33113, 498.00
156, 33317, 503.00
157, 33521, 501.00
158, 33726, 501.00
159, 33931, 486.00
160, 34135, 480.00
161, 34339, 485.00
162, 34544, 483.00
163, 34748, 456.00
164, 34953, 461.00
165, 35156, 507.00
166, 35361, 519.00
167, 35566, 525.00
168, 35771, 525.00
169, 35975, 305.00
170, 36178, 410.00
171, 36383, 383.00
172, 36588, 507.00
173, 36792, 434.00
174, 36997, 395.00
175, 37200, 362.00
176, 37405, 392.00
177, 37609, 329.00
178, 37813, 368.00
179, 38018, 350.00
180, 38221, 434.00
181, 38426, 407.00
182, 38630, 353.00
183, 38835, 326.00
184, 39038, 332.00
185, 39242, 347.00
186, 39447, 365.00
187, 39651, 356.00
188, 39856, 416.00
189, 40059, 401.00
190, 40264, 347.00
191, 40468, 353.00
192, 40673, 377.00
193, 40877, 377.00
194, 41081, 353.00
195, 41285, 371.00
196, 41490, 443.00
197, 41694, 365.00
198, 41897, 317.00
199, 42102, 413.00
200, 42306, 362.00
201, 42511, 437.00
202, 42716, 477.00
203, 42919, 401.00
204, 43124, 401.00
205, 43328, 371.00
206, 43533, 344.00
207, 43737, 311.00
208, 43940, 341.00
209, 44145, 287.00
210, 44349, 302.00
211, 44553, 311.00
212, 44758, 386.00
213, 44961, 413.00
214, 45166, 392.00
215, 45370, 338.00
216, 45575, 386.00
217, 45778, 371.00
218, 45983, 350.00
219, 46187, 377.00
220, 46392, 368.00
221, 46596, 425.00
222, 46800, 353.00
223, 47004, 338.00
224, 47209, 353.00
225, 47413, 380.00
226, 47618, 510.00
227, 47822, 507.00
228, 48026, 507.00
229, 48231, 479.00
230, 48436, 483.00
231, 48640, 480.00
232, 48844, 513.00
233, 49049, 519.00
234, 49253, 516.00
235, 49458, 485.00
236, 49662, 486.00
237, 49866, 483.00
238, 50071, 456.00
239, 50275, 483.00
240, 50480, 477.00
241, 50684, 459.00
242, 50888, 453.00
243, 51093, 452.00
244, 51297, 392.00
245, 51502, 353.00
246, 51705, 422.00
247, 51910, 356.00
248, 52114, 425.00
249, 52319, 395.00
250, 52523, 353.00
251, 52727, 401.00
252, 52931, 359.00
253, 53136, 335.00
254, 53340, 362.00
255, 53543, 335.00
256, 53748, 332.00
257, 53952, 365.00
258, 54157, 384.00
259, 54361, 338.00
260, 54565, 374.00
261, 54769, 407.00
262, 54974, 389.00
263, 55179, 452.00
264, 55383, 374.00
265, 55587, 479.00
266, 55791, 414.00
267, 55996, 393.00
268, 56200, 387.00
269, 56404, 437.00
270, 56608, 483.00
271, 56813, 447.00
272, 57018, 476.00
273, 57222, 411.00
274, 57426, 437.00
275, 57630, 389.00
276, 57835, 413.00
277, 58039, 431.00
278, 58244, 380.00
279, 58447, 407.00
280, 58652, 380.00
281, 58856, 485.00
282, 59061, 480.00
283, 59266, 486.00
284, 59469, 485.00
285, 59674, 479.00
286, 59879, 483.00
287, 60083, 479.00
288, 60288, 477.00
289, 60492, 486.00
290, 60696, 479.00
291, 60901, 485.00
292, 61105, 485.00
293, 61309, 479.00
294, 61514, 513.00
295, 61718, 485.00
296, 61923, 480.00
297, 62128, 507.00
298, 62331, 479.00
299, 62536, 479.00
300, 62741, 485.00
301, 62945, 477.00
302, 63150, 479.00
303, 63354, 509.00
304, 63558, 480.00
305, 63763, 477.00
306, 63968, 485.00
307, 64172, 477.00
308, 64376, 485.00
309, 64580, 507.00
310, 64785, 477.00
311, 64990, 485.00
312, 65193, 485.00
313, 65398, 480.00
314, 65603, 485.00
315, 65807, 479.00
316, 66012, 480.00
317, 66216, 486.00
318, 66420, 480.00
319, 66625, 485.00
320, 66830, 486.00
321, 67034, 479.00
322, 67238, 486.00
323, 67442, 486.00
324, 67647, 480.00
325, 67852, 485.00
326, 68056, 485.00
327, 68260, 480.00
328, 68465, 482.00
329, 68669, 479.00
330, 68874, 485.00
331, 69078, 485.00
332, 69282, 479.00
333, 69487, 485.00
334, 69691, 483.00
335, 69896, 479.00
336, 70100, 485.00
337, 70304, 477.00
338, 70509, 477.00
339, 70714, 486.00
340, 70918, 476.00
341, 71122, 486.00
342, 71326, 486.00
343, 71531, 480.00
344, 71736, 486.00
345, 71940, 479.00
346, 72144, 480.00
347, 72349, 486.00
348, 72553, 501.00
349, 72758, 484.00
350, 72962, 485.00
351, 73166, 480.00
352, 73371, 507.00
353, 73575, 482.00
354, 73780, 477.00
355, 73985, 486.00
356, 74188, 486.00
357, 74393, 480.00
358, 74598, 483.00
359, 74802, 479.00
360, 75006, 480.00
361, 75211, 483.00
362, 75415, 480.00
363, 75620, 486.00
364, 75824, 483.00
365, 76028, 480.00
366, 76233, 483.00
367, 76437, 485.00
368, 76642, 480.00
369, 76847, 485.00
370, 77050, 480.00
371, 77255, 480.00
372, 77460, 486.00
373, 77664, 479.00
374, 77869, 483.00
375, 78072, 483.00
376, 78277, 479.00
377, 78482, 486.00
378, 78686, 486.00
379, 78891, 476.00
380, 79095, 485.00
381, 79299, 479.00
382, 79504, 479.00
383, 79709, 483.00
384, 79912, 480.00
385, 80117, 479.00
386, 80322, 485.00
387, 80526, 480.00
388, 80731, 486.00
389, 80934, 486.00
390, 81139, 476.00
391, 81344, 486.00
392, 81548, 485.00
393, 81753, 479.00
394, 81957, 486.00
395, 82161, 480.00
396, 82366, 479.00
397, 82571, 485.00
398, 82775, 479.00
399, 82979, 507.00
400, 83184, 485.00
401, 83388, 480.00
402, 83593, 485.00
403, 83796, 482.00
404, 84001, 480.00
405, 84206, 486.00
406, 84410, 476.00
407, 84615, 479.00
408, 84819, 486.00
409, 85023, 477.00
410, 85228, 485.00
411, 85432, 483.00
412, 85637, 477.00
413, 85841, 486.00
414, 86045, 480.00
415, 86250, 480.00
416, 86455, 482.00
417, 86659, 476.00
418, 86863, 486.00
419, 87067, 483.00
420, 87272, 480.00
421, 87477, 486.00
42
