=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:50:21 =~=~=~=~=~=~=~=~=~=~=~=
Follower Boot Complete
Waiting for start command...
247, 56810, 305.00
248, 57014, 312.00
249, 57219, 329.00
250, 57422, 311.00
251, 57627, 329.00
252, 57831, 335.00
253, 58036, 311.00
254, 58240, 311.00
255, 58444, 335.00
256, 58649, 335.00
257, 58853, 335.00
258, 59058, 329.00
259, 59261, 335.00
260, 59466, 329.00
261, 59670, 335.00
262, 59875, 329.00
263, 60079, 335.00
264, 60283, 329.00
265, 60487, 335.00
266, 60692, 335.00
267, 60897, 335.00
268, 61101, 335.00
269, 61305, 305.00
270, 61509, 335.00
271, 61714, 329.00
272, 61918, 335.00
273, 62123, 329.00
274, 62326, 335.00
275, 62531, 305.00
276, 62735, 335.00
277, 62940, 335.00
278, 63144, 335.00
279, 63348, 335.00
280, 63553, 332.00
281, 63757, 335.00
282, 63962, 329.00
283, 64165, 335.00
284, 64370, 329.00
285, 64574, 335.00
286, 64779, 333.00
287, 64984, 335.00
288, 65187, 335.00
289, 65392, 329.00
290, 65596, 335.00
291, 65801, 329.00
292, 66004, 335.00
293, 66209, 329.00
294, 66413, 335.00
295, 66618, 328.00
296, 66823, 362.00
297, 67026, 335.00
298, 67231, 334.00
299, 67435, 335.00
300, 67640, 329.00
301, 67844, 311.00
302, 68048, 305.00
303, 68252, 335.00
304, 68457, 329.00
305, 68661, 335.00
306, 68866, 335.00
307, 69070, 335.00
308, 69274, 311.00
309, 69479, 335.00
310, 69683, 335.00
311, 69888, 329.00
312, 70091, 335.00
313, 70296, 329.00
314, 70500, 335.00
315, 70705, 329.00
316, 70908, 335.00
317, 71113, 335.00
318, 71318, 335.00
319, 71522, 335.00
320, 71727, 329.00
321, 71930, 335.00
322, 72135, 305.00
323, 72339, 335.00
324, 72544, 305.00
325, 72748, 335.00
326, 72952, 305.00
327, 73156, 335.00
328, 73361, 311.00
329, 73566, 335.00
330, 73769, 335.00
331, 73974, 335.00
332, 74178, 335.00
333, 74383, 305.00
334, 74587, 335.00
335, 74791, 329.00
336, 74995, 335.00
337, 75200, 329.00
338, 75404, 311.00
339, 75609, 329.00
340, 75813, 335.00
341, 76017, 335.00
342, 76222, 335.00
343, 76426, 335.00
344, 76631, 329.00
345, 76834, 335.00
346, 77039, 329.00
347, 77243, 359.00
348, 77448, 335.00
349, 77652, 362.00
350, 77856, 335.00
351, 78061, 329.00
352, 78265, 335.00
353, 78470, 329.00
354, 78673, 335.00
355, 78878, 329.00
356, 79083, 335.00
357, 79287, 335.00
358, 79492, 335.00
359, 79695, 335.00
360, 79900, 329.00
361, 80104, 362.00
362, 80309, 329.00
363, 80513, 335.00
364, 80717, 329.00
365, 80922, 335.00
366, 81126, 335.00
367, 81331, 335.00
368, 81534, 335.00
369, 81739, 329.00
370, 81943, 335.00
371, 82148, 329.00
372, 82352, 335.00
373, 82556, 329.00
374, 82761, 335.00
375, 82965, 335.00
376, 83170, 335.00
377, 83374, 335.00
378, 83578, 329.00
379, 83782, 335.00
380, 83987, 329.00
381, 84191, 335.00
382, 84396, 329.00
383, 84599, 335.00
384, 84804, 335.00
385, 85009, 335.00
386, 85213, 335.00
387, 85417, 329.00
388, 85621, 335.00
389, 85826, 329.00
390, 86030, 335.00
391, 86235, 329.00
392, 86438, 335.00
393, 86643, 359.00
394, 86848, 335.00
395, 87052, 335.00
396, 87257, 329.00
397, 87460, 335.00
398, 87665, 329.00
399, 87869, 335.00
400, 88074, 329.00
401, 88279, 335.00
402, 88482, 335.00
403, 88687, 335.00
404, 88891, 335.00
405, 89096, 329.00
406, 89299, 334.00
